Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC82020242015275LGN00, 202, 024, 202, 024,FULL,NADIR,NOMINAL,N/A,LO8BPF20151002104848_20151002113701.02,LT8BPF20151002104454_20151002113826.02,L8CPF20151001_20151231.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/10/02,2015:275:10:58:19.6691200,2015:275:10:58:51.4391160,2015/10/02,9,7.61,33.53027254,163.42503287,6.847,5.146,512,-1,Y,LPGS_2.5.1,51°41'36.28"N,1°04'22.84"W,52°46'01.49"N,2°03'08.28"W,52°17'50.28"N,0°40'02.78"E,50°36'08.64"N,0°08'48.12"W,51°03'50.15"N,2°46'10.85"W,51.69341,-1.07301,52.76708,-2.0523,52.2973,.66744,50.6024,-.1467,51.06393,-2.76968,LC82020242015275LGN00,LC82020242015275LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020242015275LGN00
LC82020252015275LGN00, 202, 025, 202, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20151002104848_20151002113701.02,LT8BPF20151002104454_20151002113826.02,L8CPF20151001_20151231.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/10/02,2015:275:10:58:43.5559210,2015:275:10:59:15.3259170,2015/10/02,9,.09,34.78462678,162.52732679,6.485,5.297,398,-1,Y,LPGS_2.5.1,50°16'52.21"N,1°41'35.30"W,51°21'06.70"N,2°39'03.71"W,50°53'31.96"N,0°00'42.12"W,49°11'36.02"N,0°47'04.38"W,49°38'44.84"N,3°20'02.22"W,50.28117,-1.69314,51.35186,-2.65103,50.89221,-.0117,49.19334,-.78455,49.64579,-3.33395,LC82020252015275LGN00,LC82020252015275LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020252015275LGN00
LC82020262015275LGN00, 202, 026, 202, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20151002104848_20151002113701.02,LT8BPF20151002104454_20151002113826.02,L8CPF20151001_20151231.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/10/02,2015:275:10:59:07.4384860,2015:275:10:59:39.2084820,2015/10/02,9,.45,36.03270192,161.62920749,5.135,5.551,393,-1,Y,LPGS_2.5.1,48°51'59.44"N,2°16'59.56"W,49°56'04.31"N,3°13'14.20"W,49°29'02.87"N,0°39'22.00"W,47°46'53.80"N,1°23'30.52"W,48°13'32.77"N,3°52'21.50"W,48.86651,-2.28321,49.93453,-3.22061,49.48413,-.65611,47.78161,-1.39181,48.22577,-3.87264,LC82020262015275LGN00,LC82020262015275LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020262015275LGN00
LC82020272016198LGN00, 202, 027, 202, 027,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160716103800_20160716111148.01,LT8BPF20160707085159_20160720111055.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/07/16,2016:198:10:59:27.8278840,2016:198:10:59:59.5978810,2016/07/21,9,.03,59.46486458,142.38633349,5.065,4.851,418,4,Y,LPGS_2.6.2,47°26'57.37"N,2°50'20.15"W,48°30'53.96"N,3°45'23.40"W,48°04'22.19"N,1°15'42.48"W,46°22'01.24"N,1°57'51.70"W,46°48'13.61"N,4°22'52.14"W,47.44927,-2.83893,48.51499,-3.7565,48.07283,-1.2618,46.36701,-1.96436,46.80378,-4.38115,LC82020272016198LGN00,LC82020272016198LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020272016198LGN00
LC82020282014304LGN00, 202, 028, 202, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20141031105458_20141031113846.01,LT8BPF20141031105104_20141031113940.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/31,2014:304:11:00:04.5137700,2014:304:11:00:36.2837660,2014/10/31,9,0,28.65038927,164.26802101,6.556,5.722,-1,2,Y,LPGS_2.4.0,46°01'46.67"N,3°22'54.16"W,47°05'34.58"N,4°16'53.08"W,46°39'32.29"N,1°51'02.81"W,44°57'00.07"N,2°31'19.92"W,45°22'45.73"N,4°52'48.58"W,46.02963,-3.38171,47.09294,-4.28141,46.65897,-1.85078,44.95002,-2.5222,45.37937,-4.88016,LC82020282014304LGN00,LC82020282014304LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020282014304LGN00
LC82030252013308LGN00, 203, 025, 203, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20131104110419_20131104114631.01,LT8BPF20131104110025_20131104114724.01,L8CPF20131001_20131231.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/11/04,2013:308:11:06:38.1615060,2013:308:11:07:09.9315020,2015/01/22,9,4.4,23.50631236,166.92707908,6.068,6.925,-1,2,Y,LPGS_2.4.0,50°16'52.50"N,3°15'33.73"W,51°21'05.90"N,4°13'01.78"W,50°53'35.59"N,1°34'45.48"W,49°11'37.50"N,2°21'03.28"W,49°38'42.00"N,4°53'55.79"W,50.28125,-3.25937,51.35164,-4.21716,50.89322,-1.5793,49.19375,-2.35091,49.645,-4.89883,LC82030252013308LGN00,LC82030252013308LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82030252013308LGN00
LC82030262015250LGN00, 203, 026, 203, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150907091931_20150907123318.01,LT8BPF20150907103947_20150907114113.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/07,2015:250:11:05:08.7008010,2015:250:11:05:40.4707980,2015/09/07,9,1.45,44.86926595,155.79696589,5.637,5.379,479,-1,Y,LPGS_2.5.1,48°51'58.64"N,3°48'50.80"W,49°56'03.66"N,4°45'04.07"W,49°29'01.75"N,2°11'13.31"W,47°46'52.75"N,2°55'22.91"W,48°13'32.16"N,5°24'12.53"W,48.86629,-3.81411,49.93435,-4.75113,49.48382,-2.18703,47.78132,-2.92303,48.2256,-5.40348,LC82030262015250LGN00,LC82030262015250LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82030262015250LGN00
LC82030272015250LGN00, 203, 027, 203, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150907091931_20150907123318.01,LT8BPF20150907103947_20150907114113.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/07,2015:250:11:05:32.5833660,2015:250:11:06:04.3533630,2015/09/07,9,.06,46.02548801,154.56177138,5.369,5.392,386,-1,Y,LPGS_2.5.1,47°26'57.30"N,4°22'39.14"W,48°30'53.75"N,5°17'42.50"W,48°04'22.08"N,2°48'01.58"W,46°22'01.24"N,3°30'10.44"W,46°48'13.43"N,5°55'10.92"W,47.44925,-4.37754,48.51493,-5.29514,48.0728,-2.80044,46.36701,-3.5029,46.80373,-5.9197,LC82030272015250LGN00,LC82030272015250LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82030272015250LGN00
LC82040252015273LGN00, 204, 025, 204, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150930110731_20150930124455.01,LT8BPF20150930110337_20150930115021.02,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/30,2015:273:11:11:04.9443600,2015:273:11:11:36.7143560,2015/09/30,9,2.09,35.51041584,162.14936208,5.516,5.864,271,-1,Y,LPGS_2.5.1,50°16'52.54"N,4°46'59.09"W,51°21'07.02"N,5°44'26.63"W,50°53'32.39"N,3°06'06.55"W,49°11'36.35"N,3°52'29.03"W,49°38'45.10"N,6°25'25.43"W,50.28126,-4.78308,51.35195,-5.74073,50.89233,-3.10182,49.19343,-3.87473,49.64586,-6.42373,LC82040252015273LGN00,LC82040252015273LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82040252015273LGN00
LC82040262014254LGN00, 204, 026, 204, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20140911105012_20140911114706.02,LT8BPF20140911104619_20140911114800.02,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/11,2014:254:11:11:36.8233880,2014:254:11:12:08.5933840,2014/09/11,9,.04,43.61055349,156.88079784,6.377,5.618,-1,2,Y,LPGS_2.4.0,48°51'58.57"N,5°22'21.00"W,49°56'03.23"N,6°18'34.74"W,49°29'02.51"N,3°44'44.66"W,47°46'53.11"N,4°28'52.82"W,48°13'31.33"N,6°57'41.72"W,48.86627,-5.3725,49.93423,-6.30965,49.48403,-3.74574,47.78142,-4.48134,48.22537,-6.96159,LC82040262014254LGN00,LC82040262014254LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82040262014254LGN00
LC82040272016228LGN00, 204, 027, 204, 027,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160815105004_20160815123942.01,LT8BPF20160803085042_20160818203550.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/15,2016:228:11:11:55.8610660,2016:228:11:12:27.6310630,2016/08/24,9,0,52.85465728,148.4957215,5.278,3.68,35,4,Y,LPGS_2.6.2,47°26'57.23"N,5°54'58.25"W,48°30'53.64"N,6°50'01.93"W,48°04'22.19"N,4°20'20.80"W,46°22'01.16"N,5°02'29.36"W,46°48'13.21"N,7°27'29.99"W,47.44923,-5.91618,48.5149,-6.83387,48.07283,-4.33911,46.36699,-5.04149,46.80367,-7.45833,LC82040272016228LGN00,LC82040272016228LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82040272016228LGN00
