Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81980252014260LGN00, 198, 025, 198, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20140917102726_20140917111025.02,LT8BPF20140917102332_20140917111118.02,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/17,2014:260:10:34:07.2008040,2014:260:10:34:38.9708000,2014/09/17,9,4.47,40.32035505,159.43819273,4.83,4.61,-1,2,Y,LPGS_2.4.0,50°16'52.14"N,4°29'38.44"E,51°21'06.59"N,3°32'10.10"E,50°53'32.50"N,6°10'30.86"E,49°11'35.99"N,5°24'09.29"E,49°38'44.20"N,2°51'12.28"E,50.28115,4.49401,51.35183,3.53614,50.89236,6.17524,49.19333,5.40258,49.64561,2.85341,LC81980252014260LGN00,LC81980252014260LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980252014260LGN00
LC82000282014258LGN00, 200, 028, 200, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20140915103437_20140915112247.02,LT8BPF20140915103044_20140915112340.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/15,2014:258:10:47:40.9707510,2014:258:10:48:12.7407470,2014/09/15,9,5.52,44.59278431,155.62267854,6.492,6.661,-1,2,Y,LPGS_2.4.0,46°01'47.42"N,0°17'29.22"W,47°05'35.70"N,1°11'26.38"W,46°39'32.87"N,1°14'21.84"E,44°57'00.47"N,0°34'03.58"E,45°22'46.63"N,1°47'23.17"W,46.02984,-.29145,47.09325,-1.19066,46.65913,1.2394,44.95013,.56766,45.37962,-1.78977,LC82000282014258LGN00,LC82000282014258LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000282014258LGN00
LC82000292014258LGN00, 200, 029, 200, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140915103437_20140915112247.02,LT8BPF20140915103044_20140915112340.01,L8CPF20140701_20140930.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/15,2014:258:10:48:04.8575520,2014:258:10:48:36.6275480,2016/01/13,9,2.28,45.75730653,154.45446145,4.666,4.916,312,3,Y,LPGS_2.6.0,44°36'29.66"N,0°48'30.53"W,45°40'10.85"N,1°41'23.71"W,45°14'33.47"N,0°40'46.88"E,43°31'50.84"N,0°02'07.40"E,43°57'14.15"N,2°15'59.26"W,44.60824,-.80848,45.66968,-1.68992,45.24263,.67969,43.53079,.03539,43.95393,-2.26646,LC82000292014258LGN00,LC82000292014258LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000292014258LGN00
LC82000262014258LGN00, 200, 026, 200, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20140915103437_20140915112247.02,LT8BPF20140915103044_20140915112340.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/15,2014:258:10:46:53.2056210,2014:258:10:47:24.9756170,2014/09/15,9,9.01,42.22703316,157.87861302,5.839,6.244,-1,2,Y,LPGS_2.4.0,48°51'58.57"N,0°48'37.73"E,49°56'03.48"N,0°07'37.09"W,49°29'02.58"N,2°26'14.89"E,47°46'53.11"N,1°42'06.84"E,48°13'31.51"N,0°46'43.90"W,48.86627,.81048,49.9343,-.12697,49.48405,2.43747,47.78142,1.7019,48.22542,-.77886,LC82000262014258LGN00,LC82000262014258LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000262014258LGN00
LC81930302014257LGN00, 193, 030, 193, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20140914095321_20140914113214.01,LT8BPF20140914094927_20140914112820.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/14,2014:257:10:05:13.2503460,2014:257:10:05:45.0203420,2014/09/14,9,2.61,47.25061274,152.93154883,4.37,4.33,-1,2,Y,LPGS_2.4.0,43°11'05.78"N,9°30'29.02"E,44°14'39.66"N,8°38'43.58"E,43°49'28.02"N,10°57'17.96"E,42°06'34.99"N,10°20'08.30"E,42°31'34.79"N,8°05'21.30"E,43.18494,9.50806,44.24435,8.64544,43.82445,10.95499,42.10972,10.33564,42.52633,8.08925,LC81930302014257LGN00,LC81930302014257LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930302014257LGN00
LC81930312014257LGN00, 193, 031, 193, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140914095321_20140914113214.01,LT8BPF20140914094927_20140914112820.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/14,2014:257:10:05:37.1371470,2014:257:10:06:08.9071430,2014/09/14,9,9.54,48.38119814,151.67123625,8.116,8.512,-1,2,Y,LPGS_2.4.0,41°45'34.88"N,9°01'44.26"E,42°49'03.40"N,8°10'54.70"E,42°24'12.46"N,10°26'23.10"E,40°41'10.86"N,9°50'35.38"E,41°05'52.01"N,7°38'39.41"E,41.75969,9.02896,42.81761,8.18186,42.40346,10.43975,40.68635,9.84316,41.09778,7.64428,LC81930312014257LGN00,LC81930312014257LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930312014257LGN00
LC81950292014255LGN00, 195, 029, 195, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140912100519_20140912105129.02,LT8BPF20140912100125_20140912105222.02,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/12,2014:255:10:17:11.2020730,2014:255:10:17:42.9720690,2014/09/12,9,10.78,46.77204921,153.55852655,4.849,5.165,-1,2,Y,LPGS_2.4.0,44°36'29.59"N,6°54'49.18"E,45°40'10.52"N,6°01'58.01"E,45°14'33.79"N,8°24'04.90"E,43°31'50.95"N,7°45'25.42"E,43°57'13.57"N,5°27'22.39"E,44.60822,6.91366,45.66959,6.03278,45.24272,8.40136,43.53082,7.75706,43.95377,5.45622,LC81950292014255LGN00,LC81950292014255LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950292014255LGN00
LC82040272014254LGN00, 204, 027, 204, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20140911105012_20140911114706.02,LT8BPF20140911104619_20140911114800.02,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/11,2014:254:11:12:00.7059530,2014:254:11:12:32.4759490,2014/09/11,9,.2,44.78418083,155.70569064,4.938,6.529,-1,2,Y,LPGS_2.4.0,47°26'56.90"N,5°56'08.12"W,48°30'53.03"N,6°51'11.95"W,48°04'22.51"N,4°21'31.43"W,46°22'01.13"N,5°03'39.06"W,46°48'12.24"N,7°28'39.07"W,47.44914,-5.93559,48.51473,-6.85332,48.07292,-4.35873,46.36698,-5.06085,46.8034,-7.47752,LC82040272014254LGN00,LC82040272014254LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82040272014254LGN00
LC82040262014254LGN00, 204, 026, 204, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20140911105012_20140911114706.02,LT8BPF20140911104619_20140911114800.02,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/11,2014:254:11:11:36.8233880,2014:254:11:12:08.5933840,2014/09/11,9,.04,43.61055349,156.88079784,6.377,5.618,-1,2,Y,LPGS_2.4.0,48°51'58.57"N,5°22'21.00"W,49°56'03.23"N,6°18'34.74"W,49°29'02.51"N,3°44'44.66"W,47°46'53.11"N,4°28'52.82"W,48°13'31.33"N,6°57'41.72"W,48.86627,-5.3725,49.93423,-6.30965,49.48403,-3.74574,47.78142,-4.48134,48.22537,-6.96159,LC82040262014254LGN00,LC82040262014254LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82040262014254LGN00
LC81970312014253LGN00, 197, 031, 197, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140910101605_20140910110327.01,LT8BPF20140910101212_20140910110420.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/10,2014:253:10:30:20.5177420,2014:253:10:30:52.2877380,2014/09/10,9,.49,49.66795226,150.32702618,3.283,4.007,-1,2,Y,LPGS_2.4.0,41°45'34.52"N,2°50'49.42"E,42°49'03.36"N,1°59'56.98"E,42°24'10.94"N,4°15'31.86"E,40°41'10.07"N,3°39'43.78"E,41°05'52.66"N,1°27'41.51"E,41.75959,2.84706,42.8176,1.99916,42.40304,4.25885,40.68613,3.66216,41.09796,1.46153,LC81970312014253LGN00,LC81970312014253LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970312014253LGN00
LC81990272014251LGN00, 199, 027, 199, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20140908102827_20140908111548.02,LT8BPF20140908102433_20140908111641.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/08,2014:251:10:41:06.3007920,2014:251:10:41:38.0707880,2014/09/08,9,.16,45.80413273,154.88274578,4.656,4.712,-1,2,Y,LPGS_2.4.0,47°26'56.51"N,1°47'24.07"E,48°30'52.78"N,0°52'19.81"E,48°04'21.79"N,3°22'01.42"E,46°22'00.55"N,2°39'53.53"E,46°48'12.10"N,0°14'52.51"E,47.44903,1.79002,48.51466,.87217,48.07272,3.36706,46.36682,2.66487,46.80336,.24792,LC81990272014251LGN00,LC81990272014251LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990272014251LGN00
LC81990312014251LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140908102827_20140908111548.02,LT8BPF20140908102433_20140908111641.01,L8CPF20140701_20140930.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/08,2014:251:10:42:41.8437600,2014:251:10:43:13.6137560,2016/01/13,9,3.79,50.29914346,149.6371429,4.65,5.364,534,3,Y,LPGS_2.6.0,41°45'34.13"N,0°14'33.54"W,42°49'03.25"N,1°05'27.49"W,42°24'10.15"N,1°10'10.24"E,40°41'09.42"N,0°34'22.08"E,41°05'52.69"N,1°37'43.00"W,41.75948,-.24265,42.81757,-1.09097,42.40282,1.16951,40.68595,.5728,41.09797,-1.62861,LC81990312014251LGN00,LC81990312014251LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312014251LGN00
LC81990262014251LGN00, 199, 026, 199, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20140908102827_20140908111548.02,LT8BPF20140908102433_20140908111641.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/08,2014:251:10:40:42.4139910,2014:251:10:41:14.1839870,2014/09/08,9,1.52,44.64241613,156.10491879,5.143,4.842,-1,2,Y,LPGS_2.4.0,48°51'58.86"N,2°21'11.95"E,49°56'03.88"N,1°24'57.28"E,49°29'02.51"N,3°58'49.51"E,47°46'53.29"N,3°14'41.03"E,48°13'32.16"N,0°45'50.04"E,48.86635,2.35332,49.93441,1.41591,49.48403,3.98042,47.78147,3.24473,48.2256,.7639,LC81990262014251LGN00,LC81990262014251LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990262014251LGN00
LC81920322014250LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20140907094710_20140907103208.03,LT8BPF20140907094316_20140907103301.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/07,2014:250:09:59:49.8002630,2014:250:10:00:21.5702590,2014/09/08,9,1.73,51.69439748,147.8233391,5.13,4.978,-1,2,Y,LPGS_2.4.0,40°19'58.76"N,10°06'35.57"E,41°23'22.78"N,9°16'35.00"E,40°58'48.83"N,11°29'18.46"E,39°15'40.32"N,10°54'45.11"E,39°40'06.31"N,8°45'20.41"E,40.33299,10.10988,41.38966,9.27639,40.98023,11.48846,39.2612,10.91253,39.66842,8.75567,LC81920322014250LGN00,LC81920322014250LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322014250LGN00
LC81920312014250LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140907094710_20140907103208.03,LT8BPF20140907094316_20140907103301.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/07,2014:250:09:59:25.9176970,2014:250:09:59:57.6876940,2014/09/08,9,.29,50.62193285,149.27550853,3.797,4.003,-1,2,Y,LPGS_2.4.0,41°45'34.31"N,10°34'21.47"E,42°49'03.00"N,9°43'30.97"E,42°24'11.23"N,11°59'01.72"E,40°41'10.07"N,11°23'13.60"E,41°05'52.01"N,9°11'15.32"E,41.75953,10.57263,42.8175,9.72527,42.40312,11.98381,40.68613,11.38711,41.09778,9.18759,LC81920312014250LGN00,LC81920312014250LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312014250LGN00
LC82010292014249LGN00, 201, 029, 201, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140906104024_20140906112745.02,LT8BPF20140906103630_20140906112838.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/06,2014:249:10:54:15.2012380,2014:249:10:54:46.9712350,2014/09/06,9,9.7,48.72856374,151.721872,5.006,6.761,-1,2,Y,LPGS_2.4.0,44°36'28.94"N,2°21'20.56"W,45°40'10.34"N,3°14'13.78"W,45°14'32.42"N,0°52'02.57"W,43°31'49.94"N,1°30'42.52"W,43°57'13.75"N,3°48'49.75"W,44.60804,-2.35571,45.66954,-3.23716,45.24234,-.86738,43.53054,-1.51181,43.95382,-3.81382,LC82010292014249LGN00,LC82010292014249LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010292014249LGN00
LC81940312014248LGN00, 194, 031, 194, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140905095907_20140905104429.02,LT8BPF20140905095513_20140905104522.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/05,2014:248:10:11:46.9851780,2014:248:10:12:18.7551740,2014/09/05,9,6.62,51.23952299,148.5699383,4.912,4.559,-1,2,Y,LPGS_2.4.0,41°45'34.31"N,7°28'58.94"E,42°49'02.68"N,6°38'10.25"E,42°24'11.52"N,8°53'37.72"E,40°41'10.03"N,8°17'49.45"E,41°05'51.36"N,6°05'54.42"E,41.75953,7.48304,42.81741,6.63618,42.4032,8.89381,40.68612,8.29707,41.0976,6.09845,LC81940312014248LGN00,LC81940312014248LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940312014248LGN00
LC81960312014246LGN00, 196, 031, 196, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140903100953_20140903105626.02,LT8BPF20140903100559_20140903105719.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2014/09/03,2014:246:10:24:07.9172320,2014:246:10:24:39.6872280,2014/09/03,9,.08,51.84807829,147.85635671,0,0,-1,-1,Y,LPGS_2.4.0,41°45'33.88"N,4°23'38.08"E,42°49'02.60"N,3°32'47.76"E,42°24'10.94"N,5°48'18.11"E,40°41'09.64"N,5°12'30.06"E,41°05'51.43"N,3°00'32.22"E,41.75941,4.39391,42.81739,3.5466,42.40304,5.80503,40.68601,5.20835,41.09762,3.00895,LC81960312014246LGN00,LC81960312014246LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960312014246LGN00
LC81960302014246LGN00, 196, 030, 196, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20140903100953_20140903105626.02,LT8BPF20140903100559_20140903105719.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/03,2014:246:10:23:44.0261950,2014:246:10:24:15.7961910,2014/09/03,9,.15,50.77856382,149.33836562,5.359,4.355,-1,2,Y,LPGS_2.4.0,43°11'05.60"N,4°52'23.70"E,44°14'40.24"N,4°00'33.80"E,43°49'26.62"N,6°19'17.08"E,42°06'34.24"N,5°42'07.20"E,42°31'36.01"N,3°27'11.52"E,43.18489,4.87325,44.24451,4.00939,43.82406,6.32141,42.10951,5.702,42.52667,3.4532,LC81960302014246LGN00,LC81960302014246LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960302014246LGN00
LC81960292014246LGN00, 196, 029, 196, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140903100953_20140903105626.02,LT8BPF20140903100559_20140903105719.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/03,2014:246:10:23:20.1436300,2014:246:10:23:51.9136260,2014/09/03,9,2.95,49.68921943,150.76594451,5.396,5.455,-1,2,Y,LPGS_2.4.0,44°36'29.23"N,5°22'13.37"E,45°40'10.20"N,4°29'22.02"E,45°14'33.04"N,6°51'29.84"E,43°31'50.45"N,6°12'50.04"E,43°57'13.50"N,3°54'46.04"E,44.60812,5.37038,45.6695,4.48945,45.24251,6.85829,43.53068,6.2139,43.95375,3.91279,LC81960292014246LGN00,LC81960292014246LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960292014246LGN00
LC81980292014244LGN00, 198, 029, 198, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140901102214_20140901110847.02,LT8BPF20140901101820_20140901110940.01,L8CPF20140701_20140930.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/01,2014:244:10:35:40.9400460,2014:244:10:36:12.7100420,2016/01/13,9,1.64,50.31127075,150.13084413,3.493,4.469,557,3,Y,LPGS_2.6.0,44°36'29.84"N,2°16'55.88"E,45°40'10.99"N,1°24'03.06"E,45°14'33.36"N,3°46'13.37"E,43°31'51.20"N,3°07'33.42"E,43°57'14.65"N,0°49'27.05"E,44.60829,2.28219,45.66972,1.40085,45.2426,3.77038,43.53089,3.12595,43.95407,.82418,LC81980292014244LGN00,LC81980292014244LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980292014244LGN00
LC81980282014244LGN00, 198, 028, 198, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20140901102214_20140901115931.01,LT8BPF20140901101820_20140901110940.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/01,2014:244:10:35:17.0574810,2014:244:10:35:48.8274770,2014/09/01,9,6.06,49.21357468,151.5492077,5.008,4.745,-1,1,Y,LPGS_2.3.0,46°01'46.60"N,2°47'57.23"E,47°05'35.05"N,1°54'00.47"E,46°39'32.11"N,4°19'47.96"E,44°56'59.64"N,3°39'29.30"E,45°22'45.95"N,1°18'03.28"E,46.02961,2.79923,47.09307,1.90013,46.65892,4.32999,44.9499,3.65814,45.37943,1.30091,LC81980282014244LGN00,LC81980282014244LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980282014244LGN00
LC81980302014244LGN00, 198, 030, 198, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20140901102214_20140901110847.02,LT8BPF20140901101820_20140901110940.01,L8CPF20140701_20140930.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/01,2014:244:10:36:04.8310830,2014:244:10:36:36.6010790,2016/01/13,9,.25,51.38987724,148.6618543,3.779,4.745,521,3,Y,LPGS_2.6.0,43°11'04.60"N,1°47'05.39"E,44°14'39.44"N,0°55'13.26"E,43°49'25.07"N,3°14'00.78"E,42°06'33.16"N,2°36'51.01"E,42°31'35.65"N,0°21'51.19"E,43.18461,1.78483,44.24429,.92035,43.82363,3.23355,42.10921,2.61417,42.52657,.36422,LC81980302014244LGN00,LC81980302014244LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980302014244LGN00
LC81980312014244LGN00, 198, 031, 198, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140901102214_20140901115931.01,LT8BPF20140901101820_20140901110940.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/01,2014:244:10:36:28.7136480,2014:244:10:37:00.4836440,2014/09/01,9,6.18,52.44697057,147.13699248,3.707,4.01,-1,1,Y,LPGS_2.3.0,41°45'34.78"N,1°18'20.41"E,42°49'03.72"N,0°27'27.43"E,42°24'11.12"N,2°43'03.18"E,40°41'10.25"N,2°07'15.10"E,41°05'53.02"N,0°04'48.04"W,41.75966,1.30567,42.8177,.45762,42.40309,2.71755,40.68618,2.12086,41.09806,-.08001,LC81980312014244LGN00,LC81980312014244LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980312014244LGN00
LC81980272014244LGN00, 198, 027, 198, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20140901102214_20140901115931.01,LT8BPF20140901101820_20140901110940.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/01,2014:244:10:34:53.1749160,2014:244:10:35:24.9449120,2014/09/01,9,10.93,48.09796196,152.92380129,5.99,5.853,-1,1,Y,LPGS_2.3.0,47°26'56.15"N,3°20'17.30"E,48°30'52.38"N,2°25'12.90"E,48°04'21.50"N,4°54'54.76"E,46°22'00.26"N,4°12'47.16"E,46°48'11.77"N,1°47'45.85"E,47.44893,3.33814,48.51455,2.42025,48.07264,4.91521,46.36674,4.2131,46.80327,1.79607,LC81980272014244LGN00,LC81980272014244LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980272014244LGN00
LC81930302014241LGN00, 193, 030, 193, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20140829095628_20140829103728.01,LT8BPF20140829095234_20140829103821.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/29,2014:241:10:05:09.2227590,2014:241:10:05:40.9927550,2014/08/29,9,.25,52.29848329,147.62887593,4.27,3.979,-1,1,Y,LPGS_2.3.0,43°11'05.39"N,9°30'52.02"E,44°14'39.48"N,8°39'06.44"E,43°49'27.41"N,10°57'41.33"E,42°06'34.56"N,10°20'31.31"E,42°31'34.79"N,8°05'43.76"E,43.18483,9.51445,44.2443,8.65179,43.82428,10.96148,42.1096,10.34203,42.52633,8.09549,LC81930302014241LGN00,LC81930302014241LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930302014241LGN00
LC81930312014241LGN00, 193, 031, 193, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140829095628_20140829103728.01,LT8BPF20140829095234_20140829103821.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/29,2014:241:10:05:33.1137960,2014:241:10:06:04.8837930,2014/08/29,9,3.02,53.33724673,146.03585886,5.153,5.991,-1,1,Y,LPGS_2.3.0,41°45'33.77"N,9°02'06.54"E,42°49'02.24"N,8°11'16.98"E,42°24'10.87"N,10°26'45.85"E,40°41'09.74"N,9°50'57.77"E,41°05'51.29"N,7°39'01.33"E,41.75938,9.03515,42.81729,8.18805,42.40302,10.44607,40.68604,9.84938,41.09758,7.65037,LC81930312014241LGN00,LC81930312014241LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930312014241LGN00
LC81950292014239LGN00, 195, 029, 195, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140827100539_20140827104102.01,LT8BPF20140827081208_20140827104155.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/27,2014:239:10:17:06.9456940,2014:239:10:17:38.7156900,2014/08/27,9,4.05,51.83512175,148.52024392,4.252,4.778,-1,1,Y,LPGS_2.3.0,44°36'29.09"N,6°55'14.27"E,45°40'10.20"N,6°02'23.06"E,45°14'33.00"N,8°24'30.31"E,43°31'50.34"N,7°45'50.26"E,43°57'13.39"N,5°27'46.87"E,44.60808,6.92063,45.6695,6.03974,45.2425,8.40842,43.53065,7.76396,43.95372,5.46302,LC81950292014239LGN00,LC81950292014239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950292014239LGN00
LC81950302014239LGN00, 195, 030, 195, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20140827100539_20140827104102.01,LT8BPF20140827081208_20140827104155.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/27,2014:239:10:17:30.8282590,2014:239:10:18:02.5982550,2014/08/27,9,.27,52.8847289,146.94528621,5.201,7.155,-1,1,Y,LPGS_2.3.0,43°11'05.50"N,6°25'24.31"E,44°14'39.95"N,5°33'36.40"E,43°49'26.87"N,7°52'15.92"E,42°06'34.45"N,7°15'05.72"E,42°31'35.65"N,5°00'13.72"E,43.18486,6.42342,44.24443,5.56011,43.82413,7.87109,42.10957,7.25159,42.52657,5.00381,LC81950302014239LGN00,LC81950302014239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950302014239LGN00
LC81990312014235LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140823102823_20140823111344.02,LT8BPF20140823083603_20140823111438.01,L8CPF20140701_20140930.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/23,2014:235:10:42:38.1632600,2014:235:10:43:09.9332560,2016/01/13,9,4.18,55.02465386,143.84277154,4.282,4.755,569,3,Y,LPGS_2.6.0,41°45'34.96"N,0°14'24.29"W,42°49'04.19"N,1°05'18.38"W,42°24'10.69"N,1°10'19.99"E,40°41'10.25"N,0°34'31.44"E,41°05'53.92"N,1°37'34.25"W,41.75971,-.24008,42.81783,-1.08844,42.40297,1.17222,40.68618,.5754,41.09831,-1.62618,LC81990312014235LGN00,LC81990312014235LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312014235LGN00
