Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC82010272015252LGN00, 201, 027, 201, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150909104141_20150909122058.01,LT8BPF20150909103747_20150909112917.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/09,2015:252:10:53:12.2325060,2015:252:10:53:44.0025030,2015/09/09,9,6.2,45.35926437,155.10830607,5.757,5.511,423,-1,Y,LPGS_2.5.1,47°26'57.01"N,1°17'23.06"W,48°30'53.53"N,2°12'26.86"W,48°04'21.65"N,0°17'15.22"E,46°22'00.88"N,0°24'53.64"W,46°48'13.28"N,2°49'55.24"W,47.44917,-1.28974,48.51487,-2.20746,48.07268,.28756,46.36691,-.4149,46.80369,-2.83201,LC82010272015252LGN00,LC82010272015252LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010272015252LGN00
LC82010282015204LGN00, 201, 028, 201, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150723104124_20150723110915.02,LT8BPF20150723103730_20150723111011.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/07/23,2015:204:10:53:18.9509010,2015:204:10:53:50.7208980,2015/07/23,9,6,59.27625485,140.90723144,6.355,6.345,116,-1,Y,LPGS_2.5.1,46°01'46.85"N,1°50'07.87"W,47°05'35.77"N,2°44'04.06"W,46°39'31.10"N,0°18'15.30"W,44°56'59.24"N,0°58'35.94"W,45°22'47.24"N,3°20'03.23"W,46.02968,-1.83552,47.09327,-2.73446,46.65864,-.30425,44.94979,-.97665,45.37979,-3.33423,LC82010282015204LGN00,LC82010282015204LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010282015204LGN00
LC82010292015172LGN00, 201, 029, 201, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150621104110_20150621110858.01,LT8BPF20150621084736_20150621110953.01,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/21,2015:172:10:53:26.1629550,2015:172:10:53:57.9329510,2015/06/21,9,.41,63.58275113,136.89286856,5.541,6.965,22,2,Y,LPGS_2.5.1,44°36'30.42"N,2°20'46.25"W,45°40'12.32"N,3°13'38.75"W,45°14'32.78"N,0°51'27.00"W,43°31'50.88"N,1°30'08.93"W,43°57'16.31"N,3°48'16.74"W,44.60845,-2.34618,45.67009,-3.22743,45.24244,-.8575,43.5308,-1.50248,43.95453,-3.80465,LC82010292015172LGN00,LC82010292015172LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010292015172LGN00
LC82010302015172LGN00, 201, 030, 201, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150621104110_20150621110858.01,LT8BPF20150621084736_20150621110953.01,L8CPF20150401_20150630.04,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/21,2015:172:10:53:50.0582280,2015:172:10:54:21.8282240,2016/01/13,9,.07,64.39779853,134.15182182,4.116,5.142,410,3,Y,LPGS_2.6.0,43°11'04.52"N,2°50'38.94"W,44°14'40.02"N,3°42'30.89"W,43°49'23.59"N,1°23'41.32"W,42°06'32.51"N,2°00'53.42"W,42°31'37.02"N,4°15'55.33"W,43.18459,-2.84415,44.24445,-3.70858,43.82322,-1.39481,42.10903,-2.01484,42.52695,-4.26537,LC82010302015172LGN00,LC82010302015172LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010302015172LGN00
LC82020252015147LGN00, 202, 025, 202, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150527103710_20150527111055.01,LT8BPF20150527103316_20150527111149.01,L8CPF20150401_20150630.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/05/27,2015:147:10:57:46.6831560,2015:147:10:58:18.4531520,2015/05/27,9,7.15,58.23752441,149.92648715,7.042,5.359,163,2,Y,LPGS_2.5.1,50°16'51.10"N,1°40'29.42"W,51°21'06.44"N,2°37'55.34"W,50°53'30.01"N,0°00'24.16"E,49°11'34.26"N,0°46'01.06"W,49°38'44.74"N,3°18'57.06"W,50.28086,-1.67484,51.35179,-2.63204,50.89167,.00671,49.19285,-.76696,49.64576,-3.31585,LC82020252015147LGN00,LC82020252015147LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020252015147LGN00
LC82020262015179LGN00, 202, 026, 202, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150628104721_20150628111113.01,LT8BPF20150628093603_20150628111208.01,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/28,2015:179:10:58:28.1827800,2015:179:10:58:59.9527760,2015/06/28,9,20.69,60.58271387,143.8510008,5.492,5.377,329,2,Y,LPGS_2.5.1,48°51'58.68"N,2°15'56.92"W,49°56'04.24"N,3°12'10.15"W,49°29'01.00"N,0°38'18.17"W,47°46'52.50"N,1°22'29.24"W,48°13'33.20"N,3°51'20.09"W,48.8663,-2.26581,49.93451,-3.20282,49.48361,-.63838,47.78125,-1.37479,48.22589,-3.85558,LC82020262015179LGN00,LC82020262015179LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020262015179LGN00
LC82020272015179LGN00, 202, 027, 202, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150628104721_20150628111113.01,LT8BPF20150628093603_20150628111208.01,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/28,2015:179:10:58:52.0695810,2015:179:10:59:23.8395770,2015/06/28,9,7.69,61.52210189,141.50586296,5.32,5.437,367,2,Y,LPGS_2.5.1,47°26'56.72"N,2°49'46.99"W,48°30'53.64"N,3°44'50.10"W,48°04'20.71"N,1°15'08.06"W,46°22'00.26"N,1°57'18.40"W,46°48'13.75"N,4°22'19.99"W,47.44909,-2.82972,48.5149,-3.74725,48.07242,-1.25224,46.36674,-1.95511,46.80382,-4.37222,LC82020272015179LGN00,LC82020272015179LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020272015179LGN00
LC82020282015147LGN00, 202, 028, 202, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150527103710_20150527111055.01,LT8BPF20150527103316_20150527111149.01,L8CPF20150401_20150630.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/05/27,2015:147:10:58:58.3393230,2015:147:10:59:30.1093190,2015/05/27,9,.06,61.28540052,143.5449598,6.705,5.73,10,2,Y,LPGS_2.5.1,46°01'46.60"N,3°22'09.30"W,47°05'35.77"N,4°16'05.12"W,46°39'30.56"N,1°50'16.55"W,44°56'58.85"N,2°30'37.94"W,45°22'47.39"N,4°52'05.09"W,46.02961,-3.36925,47.09327,-4.26809,46.65849,-1.83793,44.94968,-2.51054,45.37983,-4.86808,LC82020282015147LGN00,LC82020282015147LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020282015147LGN00
LC82030252015170LGN00, 203, 025, 203, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150619104335_20150619111632.01,LT8BPF20150619103938_20150619111727.01,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/19,2015:170:11:04:11.8147840,2015:170:11:04:43.5847810,2015/06/19,9,3.07,59.89892103,146.75970227,5.607,5.465,223,2,Y,LPGS_2.5.1,50°16'51.56"N,3°13'36.84"W,51°21'06.77"N,4°11'02.83"W,50°53'30.66"N,1°32'43.62"W,49°11'34.84"N,2°19'08.36"W,49°38'45.02"N,4°52'03.94"W,50.28099,-3.2269,51.35188,-4.18412,50.89185,-1.54545,49.19301,-2.31899,49.64584,-4.86776,LC82030252015170LGN00,LC82030252015170LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82030252015170LGN00
LC82030262015170LGN00, 203, 026, 203, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150619104335_20150619111632.01,LT8BPF20150619103938_20150619111727.01,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/19,2015:170:11:04:35.6973500,2015:170:11:05:07.4673460,2015/06/19,9,.37,60.88705811,144.51773374,5.247,5.114,456,2,Y,LPGS_2.5.1,48°51'59.08"N,3°49'03.29"W,49°56'04.52"N,4°45'15.59"W,49°29'01.64"N,2°11'25.22"W,47°46'52.93"N,2°55'36.34"W,48°13'33.28"N,5°24'25.60"W,48.86641,-3.81758,49.93459,-4.75433,49.48379,-2.19034,47.78137,-2.92676,48.22591,-5.40711,LC82030262015170LGN00,LC82030262015170LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82030262015170LGN00
LC82030272015250LGN00, 203, 027, 203, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150907091931_20150907123318.01,LT8BPF20150907103947_20150907114113.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/07,2015:250:11:05:32.5833660,2015:250:11:06:04.3533630,2015/09/07,9,.06,46.02548801,154.56177138,5.369,5.392,386,-1,Y,LPGS_2.5.1,47°26'57.30"N,4°22'39.14"W,48°30'53.75"N,5°17'42.50"W,48°04'22.08"N,2°48'01.58"W,46°22'01.24"N,3°30'10.44"W,46°48'13.43"N,5°55'10.92"W,47.44925,-4.37754,48.51493,-5.29514,48.0728,-2.80044,46.36701,-3.5029,46.80373,-5.9197,LC82030272015250LGN00,LC82030272015250LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82030272015250LGN00
LC82040252015161LGN00, 204, 025, 204, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150610104918_20150610141812.01,LT8BPF20150610104521_20150610112310.01,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/10,2015:161:11:10:18.7996810,2015:161:11:10:50.5696780,2015/06/10,9,14.61,59.67107281,147.84457343,6.709,5.931,141,2,Y,LPGS_2.5.1,50°16'52.46"N,4°46'34.18"W,51°21'07.63"N,5°43'59.95"W,50°53'31.49"N,3°05'40.92"W,49°11'35.63"N,3°52'05.81"W,49°38'45.85"N,6°25'01.24"W,50.28124,-4.77616,51.35212,-5.73332,50.89208,-3.0947,49.19323,-3.86828,49.64607,-6.41701,LC82040252015161LGN00,LC82040252015161LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82040252015161LGN00
LC82040262015257LGN00, 204, 026, 204, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150914104955_20150914123933.01,LT8BPF20150914104601_20150914114816.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/14,2015:257:11:11:23.5410630,2015:257:11:11:55.3110590,2015/09/14,9,17.61,42.46626153,157.57986322,7.054,5.874,92,-1,Y,LPGS_2.5.1,48°51'58.14"N,5°22'00.55"W,49°56'03.23"N,6°18'14.29"W,49°29'01.36"N,3°44'23.03"W,47°46'52.43"N,4°28'32.38"W,48°13'31.84"N,6°57'22.54"W,48.86615,-5.36682,49.93423,-6.30397,49.48371,-3.73973,47.78123,-4.47566,48.22551,-6.95626,LC82040262015257LGN00,LC82040262015257LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82040262015257LGN00
LC82040272015257LGN00, 204, 027, 204, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150914104955_20150914123933.01,LT8BPF20150914104601_20150914114816.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/14,2015:257:11:11:47.4193920,2015:257:11:12:19.1893880,2015/09/14,9,18.18,43.64972044,156.45116099,5.591,5.951,19,-1,Y,LPGS_2.5.1,47°26'57.73"N,5°55'48.50"W,48°30'54.22"N,6°50'52.33"W,48°04'22.55"N,4°21'10.51"W,46°22'01.67"N,5°03'19.19"W,46°48'13.90"N,7°28'20.46"W,47.44937,-5.93014,48.51506,-6.84787,48.07293,-4.35292,46.36713,-5.05533,46.80386,-7.47235,LC82040272015257LGN00,LC82040272015257LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82040272015257LGN00
