Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81970272015272LGN00, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150929102104_20150929110543.01,LT8BPF20150929101710_20150929110707.01,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/29,2015:272:10:28:36.9013860,2015:272:10:29:08.6713830,2015/09/29,9,.91,38.35955229,160.08218178,4.783,4.777,463,-1,Y,LPGS_2.5.1,47°26'56.87"N,4°52'42.92"E,48°30'53.10"N,3°57'38.74"E,48°04'21.79"N,6°27'20.66"E,46°22'00.98"N,5°45'12.49"E,46°48'12.85"N,3°20'11.08"E,47.44913,4.87859,48.51475,3.96076,48.07272,6.45574,46.36694,5.75347,46.80357,3.33641,LC81970272015272LGN00,LC81970272015272LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970272015272LGN00
LC81970282015272LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150929102104_20150929110543.01,LT8BPF20150929101710_20150929110707.01,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/29,2015:272:10:29:00.7839510,2015:272:10:29:32.5539480,2015/09/29,9,2.55,39.58484631,159.13357822,4.056,4.622,501,-1,Y,LPGS_2.5.1,46°01'47.60"N,4°20'22.38"E,47°05'35.92"N,3°26'26.02"E,46°39'32.62"N,5°52'13.44"E,44°57'00.61"N,5°11'54.31"E,45°22'47.28"N,2°50'28.36"E,46.02989,4.33955,47.09331,3.44056,46.65906,5.8704,44.95017,5.19842,45.3798,2.84121,LC81970282015272LGN00,LC81970282015272LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282015272LGN00
LC81990272015270LGN00, 199, 027, 199, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150927103325_20150927120844.01,LT8BPF20150927102931_20150927120450.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/27,2015:270:10:40:58.1286690,2015:270:10:41:29.8986650,2015/09/27,9,6.65,39.07347635,159.63971029,5.084,4.894,427,-1,Y,LPGS_2.5.1,47°26'56.00"N,1°47'20.04"E,48°30'52.38"N,0°52'15.38"E,48°04'20.71"N,3°21'58.39"E,46°21'59.98"N,2°39'49.93"E,46°48'12.24"N,0°14'47.47"E,47.44889,1.7889,48.51455,.87094,48.07242,3.36622,46.36666,2.66387,46.8034,.24652,LC81990272015270LGN00,LC81990272015270LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990272015270LGN00
LC81990292015270LGN00, 199, 029, 199, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150927103325_20150927111740.02,LT8BPF20150927102931_20150927111905.02,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/27,2015:270:10:41:45.8980350,2015:270:10:42:17.6680320,2016/01/13,9,2.67,41.50286665,157.6758058,3.879,4.441,607,3,Y,LPGS_2.6.0,44°36'29.38"N,0°43'57.07"E,45°40'10.88"N,0°08'56.36"W,45°14'32.42"N,2°13'15.67"E,43°31'50.30"N,1°34'35.47"E,43°57'14.62"N,0°43'32.66"W,44.60816,.73252,45.66969,-.14899,45.24234,2.22102,43.53064,1.57652,43.95406,-.72574,LC81990292015270LGN00,LC81990292015270LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990292015270LGN00
LC81990252015270LGN00, 199, 025, 199, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150927103325_20150927120844.01,LT8BPF20150927102931_20150927120450.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/27,2015:270:10:40:10.3550660,2015:270:10:40:42.1250630,2015/09/27,9,.24,36.61080612,161.55040505,5.07,5.094,412,-1,Y,LPGS_2.5.1,50°16'51.78"N,2°56'33.54"E,51°21'06.48"N,1°59'04.92"E,50°53'31.24"N,4°37'27.34"E,49°11'35.45"N,3°51'04.54"E,49°38'44.84"N,1°18'05.83"E,50.28105,2.94265,51.3518,1.9847,50.89201,4.62426,49.19318,3.85126,49.64579,1.30162,LC81990252015270LGN00,LC81990252015270LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990252015270LGN00
LC81990302015270LGN00, 199, 030, 199, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150927103325_20150927111740.02,LT8BPF20150927102931_20150927111905.02,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/27,2015:270:10:42:09.7806010,2015:270:10:42:41.5505970,2016/01/13,9,9.88,42.70325185,156.66217856,4.601,4.787,319,3,Y,LPGS_2.6.0,43°11'06.07"N,0°14'06.72"E,44°14'41.14"N,0°37'45.95"W,43°49'25.90"N,1°41'03.55"E,42°06'34.49"N,1°03'53.06"E,42°31'37.88"N,1°11'08.74"W,43.18502,.2352,44.24476,-.62943,43.82386,1.68432,42.10958,1.06474,42.52719,-1.18576,LC81990302015270LGN00,LC81990302015270LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990302015270LGN00
LC81990282015270LGN00, 199, 028, 199, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150927103325_20150927120844.01,LT8BPF20150927102931_20150927120450.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/27,2015:270:10:41:22.0069980,2015:270:10:41:53.7769950,2015/09/27,9,5.74,40.29231416,158.66706097,4.64,4.985,522,-1,Y,LPGS_2.5.1,46°01'47.75"N,1°14'59.60"E,47°05'36.13"N,0°21'02.27"E,46°39'32.29"N,2°46'51.78"E,44°57'00.61"N,2°06'32.47"E,45°22'47.82"N,0°14'55.54"W,46.02993,1.24989,47.09337,.35063,46.65897,2.78105,44.95017,2.10902,45.37995,-.24876,LC81990282015270LGN00,LC81990282015270LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990282015270LGN00
LC81990242015270LGN00, 199, 024, 199, 024,FULL,NADIR,NOMINAL,N/A,LO8BPF20150927103325_20150927120844.01,LT8BPF20150927102931_20150927120450.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/27,2015:270:10:39:46.4725010,2015:270:10:40:18.2424970,2015/09/27,9,5.43,35.36888249,162.49779355,5.618,5.31,285,-1,Y,LPGS_2.5.1,51°41'35.12"N,3°33'45.76"E,52°46'00.41"N,2°35'00.49"E,52°17'48.70"N,5°18'12.02"E,50°36'07.09"N,4°29'20.69"E,51°03'49.07"N,1°51'57.46"E,51.69309,3.56271,52.76678,2.58347,52.29686,5.30334,50.60197,4.48908,51.06363,1.86596,LC81990242015270LGN00,LC81990242015270LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990242015270LGN00
LC81990262015270LGN00, 199, 026, 199, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150927103325_20150927120844.01,LT8BPF20150927102931_20150927120450.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/27,2015:270:10:40:34.2376320,2015:270:10:41:06.0076280,2015/09/27,9,2.04,37.84570775,160.59946324,5.032,6.35,319,-1,Y,LPGS_2.5.1,48°51'59.11"N,2°21'08.68"E,49°56'04.31"N,1°24'53.53"E,49°29'02.22"N,3°58'47.24"E,47°46'53.26"N,3°14'38.36"E,48°13'32.88"N,0°45'45.86"E,48.86642,2.35241,49.93453,1.41487,49.48395,3.97979,47.78146,3.24399,48.2258,.76274,LC81990262015270LGN00,LC81990262015270LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990262015270LGN00
LC81940312015267LGN00, 194, 031, 194, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150924095920_20150924113837.01,LT8BPF20150924095526_20150924113443.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/24,2015:267:10:11:38.8197930,2015:267:10:12:10.5897900,2015/09/24,9,.59,44.92752999,154.75281191,5.849,5.217,41,-1,Y,LPGS_2.5.1,41°45'34.85"N,7°28'49.80"E,42°49'03.50"N,6°38'00.56"E,42°24'11.66"N,8°53'29.29"E,40°41'10.54"N,8°17'40.63"E,41°05'52.55"N,6°05'44.30"E,41.75968,7.4805,42.81764,6.63349,42.40324,8.89147,40.68626,8.29462,41.09793,6.09564,LC81940312015267LGN00,LC81940312015267LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940312015267LGN00
LC81940292015267LGN00, 194, 029, 194, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150924095920_20150924113837.01,LT8BPF20150924095526_20150924113443.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/24,2015:267:10:10:51.0419550,2015:267:10:11:22.8119510,2015/09/24,9,.38,42.56062231,156.89737709,4.404,4.413,567,-1,Y,LPGS_2.5.1,44°36'30.46"N,8°27'26.42"E,45°40'11.57"N,7°34'35.33"E,45°14'33.90"N,9°56'43.08"E,43°31'51.67"N,9°18'02.63"E,43°57'15.19"N,6°59'58.70"E,44.60846,8.45734,45.66988,7.57648,45.24275,9.9453,43.53102,9.30073,43.95422,6.99964,LC81940292015267LGN00,LC81940292015267LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940292015267LGN00
LC81940302015267LGN00, 194, 030, 194, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150924095920_20150924113837.01,LT8BPF20150924095526_20150924113443.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/24,2015:267:10:11:14.9329920,2015:267:10:11:46.7029880,2015/09/24,9,.53,43.74993057,155.84007612,4.044,4.685,376,-1,Y,LPGS_2.5.1,43°11'05.32"N,7°57'35.57"E,44°14'39.62"N,7°05'49.13"E,43°49'26.72"N,9°24'25.99"E,42°06'34.31"N,8°47'15.47"E,42°31'35.36"N,6°32'26.05"E,43.18481,7.95988,44.24434,7.09698,43.82409,9.40722,42.10953,8.78763,42.52649,6.54057,LC81940302015267LGN00,LC81940302015267LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940302015267LGN00
LC81980292015263LGN00, 198, 029, 198, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150920102314_20150920111039.02,LT8BPF20150920101920_20150920111204.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/20,2015:263:10:35:32.9841460,2015:263:10:36:04.7541430,2016/01/13,9,5.09,43.94321172,155.82131406,3.669,4.847,468,3,Y,LPGS_2.6.0,44°36'30.46"N,2°16'39.72"E,45°40'11.75"N,1°23'46.68"E,45°14'33.54"N,3°45'58.07"E,43°31'51.46"N,3°07'17.72"E,43°57'15.55"N,0°49'10.27"E,44.60846,2.2777,45.66993,1.3963,45.24265,3.76613,43.53096,3.12159,43.95432,.81952,LC81980292015263LGN00,LC81980292015263LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980292015263LGN00
LC81980312015263LGN00, 198, 031, 198, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150920102314_20150920120231.01,LT8BPF20150920101920_20150920115837.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/20,2015:263:10:36:20.7619850,2015:263:10:36:52.5319810,2015/09/20,9,1.73,46.27625007,153.55111552,4.103,4.235,544,-1,Y,LPGS_2.5.1,41°45'34.74"N,1°18'03.13"E,42°49'03.83"N,0°27'09.83"E,42°24'10.58"N,2°42'46.62"E,40°41'10.14"N,2°06'58.14"E,41°05'53.52"N,0°05'06.07"W,41.75965,1.30087,42.81773,.45273,42.40294,2.71295,40.68615,2.11615,41.0982,-.08502,LC81980312015263LGN00,LC81980312015263LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980312015263LGN00
LC81980302015263LGN00, 198, 030, 198, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150920102314_20150920111039.02,LT8BPF20150920101920_20150920111204.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/20,2015:263:10:35:56.8751830,2015:263:10:36:28.6451800,2016/01/13,9,1.58,45.11623756,154.70312153,3.77,4.861,492,3,Y,LPGS_2.6.0,43°11'05.21"N,1°46'48.86"E,44°14'40.24"N,0°54'56.45"E,43°49'25.25"N,3°13'45.05"E,42°06'33.66"N,2°36'34.78"E,42°31'36.80"N,0°21'33.88"E,43.18478,1.78024,44.24451,.91568,43.82368,3.22918,42.10935,2.60966,42.52689,.35941,LC81980302015263LGN00,LC81980302015263LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980302015263LGN00
LC81990252015254LGN00, 199, 025, 199, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150911102944_20150911111534.02,LT8BPF20150911102550_20150911111658.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/11,2015:254:10:40:04.0150630,2015:254:10:40:35.7850590,2015/09/11,9,2.99,42.32941031,157.97424634,5.152,4.985,410,-1,Y,LPGS_2.5.1,50°16'52.14"N,2°57'07.67"E,51°21'06.95"N,1°59'39.66"E,50°53'31.42"N,4°38'01.54"E,49°11'35.59"N,3°51'38.23"E,49°38'45.24"N,1°18'40.03"E,50.28115,2.95213,51.35193,1.99435,50.89206,4.63376,49.19322,3.86062,49.6459,1.31112,LC81990252015254LGN00,LC81990252015254LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990252015254LGN00
LC81990242015254LGN00, 199, 024, 199, 024,FULL,NADIR,NOMINAL,N/A,LO8BPF20150911102944_20150911111534.02,LT8BPF20150911102550_20150911111658.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/11,2015:254:10:39:40.1324980,2015:254:10:40:11.9024940,2015/09/11,9,.61,41.13521015,159.11176143,5.581,5.1,376,-1,Y,LPGS_2.5.1,51°41'35.38"N,3°34'20.53"E,52°46'00.95"N,2°35'35.70"E,52°17'48.98"N,5°18'46.69"E,50°36'07.31"N,4°29'54.71"E,51°03'49.57"N,1°52'32.02"E,51.69316,3.57237,52.76693,2.59325,52.29694,5.31297,50.60203,4.49853,51.06377,1.87556,LC81990242015254LGN00,LC81990242015254LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990242015254LGN00
LC81990262015254LGN00, 199, 026, 199, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150911102944_20150911111534.02,LT8BPF20150911102550_20150911111658.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/11,2015:254:10:40:27.9018640,2015:254:10:40:59.6718600,2015/09/11,9,8.66,43.5132152,156.82148436,5.518,4.879,312,-1,Y,LPGS_2.5.1,48°51'58.68"N,2°21'42.01"E,49°56'03.88"N,1°25'27.41"E,49°29'01.54"N,3°59'20.58"E,47°46'52.86"N,3°15'11.02"E,48°13'32.70"N,0°46'19.02"E,48.8663,2.36167,49.93441,1.42428,49.48376,3.98905,47.78135,3.25306,48.22575,.77195,LC81990262015254LGN00,LC81990262015254LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990262015254LGN00
LC81920322015253LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20150910094652_20150910112433.01,LT8BPF20150910094258_20150910103337.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/10,2015:253:09:59:34.9360140,2015:253:10:00:06.7060100,2015/09/10,9,5.8,50.65951322,148.88978821,5.764,5.372,297,-1,Y,LPGS_2.5.1,40°19'57.18"N,10°07'03.11"E,41°23'21.44"N,9°17'02.54"E,40°58'46.60"N,11°29'46.93"E,39°15'38.38"N,10°55'12.90"E,39°40'05.27"N,8°45'47.23"E,40.33255,10.11753,41.38929,9.28404,40.97961,11.49637,39.26066,10.92025,39.66813,8.76312,LC81920322015253LGN00,LC81920322015253LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322015253LGN00
LC81920312015253LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150910094652_20150910112433.01,LT8BPF20150910094258_20150910103337.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/10,2015:253:09:59:11.0407410,2015:253:09:59:42.8107370,2015/09/10,9,.16,49.56753528,150.27625901,3.911,4.011,230,-1,Y,LPGS_2.5.1,41°45'35.28"N,10°34'50.59"E,42°49'04.15"N,9°44'00.06"E,42°24'11.48"N,11°59'31.85"E,40°41'10.79"N,11°23'42.83"E,41°05'53.63"N,9°11'43.51"E,41.7598,10.58072,42.81782,9.73335,42.40319,11.99218,40.68633,11.39523,41.09823,9.19542,LC81920312015253LGN00,LC81920312015253LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312015253LGN00
LC82010262015252LGN00, 201, 026, 201, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150909104141_20150909122058.01,LT8BPF20150909103747_20150909112917.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/09,2015:252:10:52:48.3457050,2015:252:10:53:20.1157020,2015/09/09,9,.16,44.19480608,156.3125047,5.752,5.254,308,-1,Y,LPGS_2.5.1,48°51'59.18"N,0°43'34.21"W,49°56'04.49"N,1°39'48.31"W,49°29'02.29"N,0°54'03.96"E,47°46'53.36"N,0°09'54.29"E,48°13'33.10"N,2°18'56.84"W,48.86644,-.72617,49.93458,-1.66342,49.48397,.9011,47.78149,.16508,48.22586,-2.31579,LC82010262015252LGN00,LC82010262015252LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010262015252LGN00
LC82010272015252LGN00, 201, 027, 201, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150909104141_20150909122058.01,LT8BPF20150909103747_20150909112917.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/09,2015:252:10:53:12.2325060,2015:252:10:53:44.0025030,2015/09/09,9,6.2,45.35926437,155.10830607,5.757,5.511,423,-1,Y,LPGS_2.5.1,47°26'57.01"N,1°17'23.06"W,48°30'53.53"N,2°12'26.86"W,48°04'21.65"N,0°17'15.22"E,46°22'00.88"N,0°24'53.64"W,46°48'13.28"N,2°49'55.24"W,47.44917,-1.28974,48.51487,-2.20746,48.07268,.28756,46.36691,-.4149,46.80369,-2.83201,LC82010272015252LGN00,LC82010272015252LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010272015252LGN00
LC82030252015250LGN00, 203, 025, 203, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150907091931_20150907123318.01,LT8BPF20150907103947_20150907114113.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/07,2015:250:11:04:44.8182360,2015:250:11:05:16.5882320,2015/09/07,9,10.02,43.70041743,157.00750575,5.357,5.344,184,-1,Y,LPGS_2.5.1,50°16'51.13"N,3°13'25.46"W,51°21'06.01"N,4°10'52.50"W,50°53'30.88"N,1°32'32.86"W,49°11'34.80"N,2°18'56.12"W,49°38'44.09"N,4°51'52.06"W,50.28087,-3.22374,51.35167,-4.18125,50.89191,-1.54246,49.193,-2.31559,49.64558,-4.86446,LC82030252015250LGN00,LC82030252015250LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82030252015250LGN00
LC82030272015250LGN00, 203, 027, 203, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150907091931_20150907123318.01,LT8BPF20150907103947_20150907114113.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/07,2015:250:11:05:32.5833660,2015:250:11:06:04.3533630,2015/09/07,9,.06,46.02548801,154.56177138,5.369,5.392,386,-1,Y,LPGS_2.5.1,47°26'57.30"N,4°22'39.14"W,48°30'53.75"N,5°17'42.50"W,48°04'22.08"N,2°48'01.58"W,46°22'01.24"N,3°30'10.44"W,46°48'13.43"N,5°55'10.92"W,47.44925,-4.37754,48.51493,-5.29514,48.0728,-2.80044,46.36701,-3.5029,46.80373,-5.9197,LC82030272015250LGN00,LC82030272015250LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82030272015250LGN00
LC82030262015250LGN00, 203, 026, 203, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150907091931_20150907123318.01,LT8BPF20150907103947_20150907114113.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/07,2015:250:11:05:08.7008010,2015:250:11:05:40.4707980,2015/09/07,9,1.45,44.86926595,155.79696589,5.637,5.379,479,-1,Y,LPGS_2.5.1,48°51'58.64"N,3°48'50.80"W,49°56'03.66"N,4°45'04.07"W,49°29'01.75"N,2°11'13.31"W,47°46'52.75"N,2°55'22.91"W,48°13'32.16"N,5°24'12.53"W,48.86629,-3.81411,49.93435,-4.75113,49.48382,-2.18703,47.78132,-2.92303,48.2256,-5.40348,LC82030262015250LGN00,LC82030262015250LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82030262015250LGN00
LC81960312015249LGN00, 196, 031, 196, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150906101109_20150906105634.01,LT8BPF20150906100715_20150906105757.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2015/09/06,2015:249:10:23:51.7805490,2015:249:10:24:23.5505460,2015/09/06,9,9.92,50.82052606,148.89004488,0,0,-1,-1,Y,LPGS_2.5.1,41°45'35.21"N,4°24'18.65"E,42°49'04.08"N,3°33'28.44"E,42°24'11.59"N,5°48'59.54"E,40°41'10.68"N,5°13'10.52"E,41°05'53.34"N,3°01'11.89"E,41.75978,4.40518,42.8178,3.5579,42.40322,5.81654,40.6863,5.21959,41.09815,3.01997,LC81960312015249LGN00,LC81960312015249LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960312015249LGN00
LC81960292015249LGN00, 196, 029, 196, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150906101109_20150906105634.01,LT8BPF20150906100715_20150906105757.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/06,2015:249:10:23:04.0069470,2015:249:10:23:35.7769430,2015/09/06,9,6.08,48.62747601,151.67109117,4.011,4.635,602,-1,Y,LPGS_2.5.1,44°36'29.77"N,5°22'55.70"E,45°40'11.17"N,4°30'04.18"E,45°14'33.11"N,6°52'12.72"E,43°31'51.02"N,6°13'31.91"E,43°57'14.90"N,3°55'27.16"E,44.60827,5.38214,45.66977,4.50116,45.24253,6.8702,43.53084,6.22553,43.95414,3.92421,LC81960292015249LGN00,LC81960292015249LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960292015249LGN00
LC81960302015249LGN00, 196, 030, 196, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150906101109_20150906105634.01,LT8BPF20150906100715_20150906105757.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/06,2015:249:10:23:27.8979840,2015:249:10:23:59.6679800,2015/09/06,9,.83,49.73329689,150.30525855,3.622,4.783,494,-1,Y,LPGS_2.5.1,43°11'04.92"N,4°53'04.20"E,44°14'39.59"N,4°01'14.63"E,43°49'25.10"N,6°19'58.55"E,42°06'33.23"N,5°42'47.74"E,42°31'35.83"N,3°27'51.37"E,43.1847,4.8845,44.24433,4.02073,43.82364,6.33293,42.10923,5.71326,42.52662,3.46427,LC81960302015249LGN00,LC81960302015249LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960302015249LGN00
LC81950292015242LGN00, 195, 029, 195, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:16:50.6581040,2015:242:10:17:22.4281000,2015/08/30,9,2.54,50.81986644,149.44916557,3.724,4.299,759,-1,Y,LPGS_2.5.1,44°36'30.35"N,6°55'45.37"E,45°40'11.75"N,6°02'55.00"E,45°14'33.79"N,8°25'01.92"E,43°31'51.31"N,7°46'20.89"E,43°57'15.12"N,5°28'17.76"E,44.60843,6.92927,45.66993,6.04861,45.24272,8.4172,43.53092,7.77247,43.9542,5.4716,LC81950292015242LGN00,LC81950292015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950292015242LGN00
LC81950252015242LGN00, 195, 025, 195, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:15:15.1193710,2015:242:10:15:46.8893670,2015/08/30,9,1.44,46.36779256,155.01776618,4.958,3.823,557,-1,Y,LPGS_2.5.1,50°16'52.14"N,9°08'23.78"E,51°21'07.06"N,8°10'56.78"E,50°53'31.74"N,10°49'16.79"E,49°11'35.63"N,10°02'53.20"E,49°38'45.02"N,7°29'56.90"E,50.28115,9.13994,51.35196,8.18244,50.89215,10.82133,49.19323,10.04811,49.64584,7.49914,LC81950252015242LGN00,LC81950252015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950252015242LGN00
