Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81950292014239LGN00, 195, 029, 195, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140827100539_20140827104102.01,LT8BPF20140827081208_20140827104155.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/27,2014:239:10:17:06.9456940,2014:239:10:17:38.7156900,2014/08/27,9,4.05,51.83512175,148.52024392,4.252,4.778,-1,1,Y,LPGS_2.3.0,44°36'29.09"N,6°55'14.27"E,45°40'10.20"N,6°02'23.06"E,45°14'33.00"N,8°24'30.31"E,43°31'50.34"N,7°45'50.26"E,43°57'13.39"N,5°27'46.87"E,44.60808,6.92063,45.6695,6.03974,45.2425,8.40842,43.53065,7.76396,43.95372,5.46302,LC81950292014239LGN00,LC81950292014239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950292014239LGN00
LC81950302014239LGN00, 195, 030, 195, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20140827100539_20140827104102.01,LT8BPF20140827081208_20140827104155.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/27,2014:239:10:17:30.8282590,2014:239:10:18:02.5982550,2014/08/27,9,.27,52.8847289,146.94528621,5.201,7.155,-1,1,Y,LPGS_2.3.0,43°11'05.50"N,6°25'24.31"E,44°14'39.95"N,5°33'36.40"E,43°49'26.87"N,7°52'15.92"E,42°06'34.45"N,7°15'05.72"E,42°31'35.65"N,5°00'13.72"E,43.18486,6.42342,44.24443,5.56011,43.82413,7.87109,42.10957,7.25159,42.52657,5.00381,LC81950302014239LGN00,LC81950302014239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950302014239LGN00
LC81990312014235LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140823102823_20140823111344.02,LT8BPF20140823083603_20140823111438.01,L8CPF20140701_20140930.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/23,2014:235:10:42:38.1632600,2014:235:10:43:09.9332560,2016/01/13,9,4.18,55.02465386,143.84277154,4.282,4.755,569,3,Y,LPGS_2.6.0,41°45'34.96"N,0°14'24.29"W,42°49'04.19"N,1°05'18.38"W,42°24'10.69"N,1°10'19.99"E,40°41'10.25"N,0°34'31.44"E,41°05'53.92"N,1°37'34.25"W,41.75971,-.24008,42.81783,-1.08844,42.40297,1.17222,40.68618,.5754,41.09831,-1.62618,LC81990312014235LGN00,LC81990312014235LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312014235LGN00
LC81920322014234LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20140822094244_20140822102317.02,LT8BPF20140822093851_20140822102411.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/22,2014:234:09:59:46.3273420,2014:234:10:00:18.0973380,2014/08/22,9,2.54,56.26972027,141.62957667,5.322,4.922,-1,1,Y,LPGS_2.3.0,40°19'57.58"N,10°06'39.67"E,41°23'21.70"N,9°16'39.11"E,40°58'47.39"N,11°29'23.03"E,39°15'39.06"N,10°54'49.28"E,39°40'05.38"N,8°45'24.12"E,40.33266,10.11102,41.38936,9.27753,40.97983,11.48973,39.26085,10.91369,39.66816,8.7567,LC81920322014234LGN00,LC81920322014234LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322014234LGN00
LC81920312014234LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140822094244_20140822102317.02,LT8BPF20140822093851_20140822102411.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/22,2014:234:09:59:22.4405410,2014:234:09:59:54.2105370,2014/08/22,9,3.06,55.30526303,143.46317273,9.058,11.004,-1,1,Y,LPGS_2.3.0,41°45'33.95"N,10°34'26.26"E,42°49'02.78"N,9°43'35.51"E,42°24'10.66"N,11°59'06.83"E,40°41'09.60"N,11°23'18.38"E,41°05'51.90"N,9°11'19.57"E,41.75943,10.57396,42.81744,9.72653,42.40296,11.98523,40.686,11.38844,41.09775,9.18877,LC81920312014234LGN00,LC81920312014234LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312014234LGN00
LC81960292014230LGN00, 196, 029, 196, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140818082148_20140818105448.01,LT8BPF20140818072620_20140818105541.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/18,2014:230:10:23:17.5476380,2014:230:10:23:49.3176350,2014/08/18,9,.25,54.39676774,145.63596293,5.384,5.367,-1,1,Y,LPGS_2.3.0,44°36'29.02"N,5°22'02.78"E,45°40'10.13"N,4°29'11.11"E,45°14'32.53"N,6°51'19.62"E,43°31'50.23"N,6°12'39.42"E,43°57'13.68"N,3°54'34.74"E,44.60806,5.36744,45.66948,4.48642,45.24237,6.85545,43.53062,6.21095,43.9538,3.90965,LC81960292014230LGN00,LC81960292014230LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960292014230LGN00
LC81930312014225LGN00, 193, 031, 193, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140813094830_20140813102927.02,LT8BPF20140813094436_20140813103020.02,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/13,2014:225:10:05:31.9285450,2014:225:10:06:03.6985410,2014/08/14,9,4.86,57.61738315,140.2033536,9.473,10.924,-1,1,Y,LPGS_2.3.0,41°45'34.34"N,9°01'29.86"E,42°49'03.04"N,8°10'40.12"E,42°24'11.20"N,10°26'09.85"E,40°41'10.14"N,9°50'21.44"E,41°05'52.15"N,7°38'24.14"E,41.75954,9.02496,42.81751,8.17781,42.40311,10.43607,40.68615,9.83929,41.09782,7.64004,LC81930312014225LGN00,LC81930312014225LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930312014225LGN00
LC81950302014223LGN00, 195, 030, 195, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20140811100848_20140811104100.02,LT8BPF20140811100454_20140811104153.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/11,2014:223:10:17:29.1517510,2014:223:10:18:00.9217470,2014/08/11,9,3.38,57.17404309,141.53110973,5.251,6.572,-1,1,Y,LPGS_2.3.0,43°11'04.74"N,6°24'53.46"E,44°14'39.23"N,5°33'05.26"E,43°49'25.64"N,7°51'45.79"E,42°06'33.41"N,7°14'35.34"E,42°31'35.11"N,4°59'42.40"E,43.18465,6.41485,44.24423,5.55146,43.82379,7.86272,42.10928,7.24315,42.52642,4.99511,LC81950302014223LGN00,LC81950302014223LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950302014223LGN00
LC81990312014219LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140807102421_20140807111141.01,LT8BPF20140807102027_20140807111234.01,L8CPF20140701_20140930.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/07,2014:219:10:42:34.9195440,2014:219:10:43:06.6895410,2016/01/13,9,3.22,59.00969114,138.14413474,4.397,5.346,567,3,Y,LPGS_2.6.0,41°45'35.32"N,0°14'36.49"W,42°49'04.66"N,1°05'30.98"W,42°24'10.73"N,1°10'08.33"E,40°41'10.46"N,0°34'19.49"E,41°05'54.53"N,1°37'47.14"W,41.75981,-.24347,42.81796,-1.09194,42.40298,1.16898,40.68624,.57208,41.09848,-1.62976,LC81990312014219LGN00,LC81990312014219LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312014219LGN00
LC81920312014218LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140806084221_20140806102314.01,LT8BPF20140806084314_20140806102407.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/06,2014:218:09:59:18.7944350,2014:218:09:59:50.5644310,2014/08/06,9,.91,59.23790041,137.80083703,3.66,3.689,-1,1,Y,LPGS_2.3.0,41°45'33.73"N,10°34'18.59"E,42°49'02.46"N,9°43'27.62"E,42°24'09.97"N,11°58'59.92"E,40°41'09.17"N,11°23'11.22"E,41°05'51.86"N,9°11'11.44"E,41.75937,10.57183,42.81735,9.72434,42.40277,11.98331,40.68588,11.38645,41.09774,9.18651,LC81920312014218LGN00,LC81920312014218LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312014218LGN00
LC81920322014218LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20140806084221_20140806102314.01,LT8BPF20140806084314_20140806102407.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/06,2014:218:09:59:42.6770000,2014:218:10:00:14.4469970,2014/08/06,9,1.45,60.08622812,135.55056229,5.092,4.849,-1,1,Y,LPGS_2.3.0,40°19'58.22"N,10°06'32.29"E,41°23'22.52"N,9°16'31.15"E,40°58'47.82"N,11°29'16.08"E,39°15'39.74"N,10°54'42.30"E,39°40'06.46"N,8°45'16.13"E,40.33284,10.10897,41.38959,9.27532,40.97995,11.4878,39.26104,10.91175,39.66846,8.75448,LC81920322014218LGN00,LC81920322014218LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322014218LGN00
LC82010292014217LGN00, 201, 029, 201, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140805103642_20140805110541.01,LT8BPF20140805103248_20140805110634.02,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/05,2014:217:10:54:07.8789490,2014:217:10:54:39.6489450,2014/08/05,9,5.93,57.64630783,141.74349797,5.398,6.154,-1,1,Y,LPGS_2.3.0,44°36'30.35"N,2°21'20.77"W,45°40'11.78"N,3°14'14.50"W,45°14'33.11"N,0°52'01.60"W,43°31'51.35"N,1°30'42.01"W,43°57'15.84"N,3°48'50.98"W,44.60843,-2.35577,45.66994,-3.23736,45.24253,-.86711,43.53093,-1.51167,43.9544,-3.81416,LC82010292014217LGN00,LC82010292014217LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010292014217LGN00
LC82010302014217LGN00, 201, 030, 201, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20140805103642_20140805110541.01,LT8BPF20140805103248_20140805110634.02,L8CPF20140701_20140930.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/05,2014:217:10:54:31.7742220,2014:217:10:55:03.5442180,2016/01/13,9,7.58,58.56572335,139.66182983,3.963,4.721,327,3,Y,LPGS_2.6.0,43°11'04.42"N,2°51'12.10"W,44°14'39.55"N,3°43'05.59"W,43°49'24.02"N,1°24'14.80"W,42°06'32.69"N,2°01'25.14"W,42°31'36.34"N,4°16'28.16"W,43.18456,-2.85336,44.24432,-3.71822,43.82334,-1.40411,42.10908,-2.02365,42.52676,-4.27449,LC82010302014217LGN00,LC82010302014217LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010302014217LGN00
LC81940312014216LGN00, 194, 031, 194, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140804095437_20140804103447.01,LT8BPF20140804095043_20140804103540.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/04,2014:216:10:11:39.4638680,2014:216:10:12:11.2338640,2014/08/04,9,2.55,59.66877261,137.15432249,5.37,4.411,-1,1,Y,LPGS_2.3.0,41°45'35.32"N,7°28'59.52"E,42°49'03.90"N,6°38'10.07"E,42°24'12.10"N,8°53'39.16"E,40°41'10.97"N,8°17'50.60"E,41°05'52.98"N,6°05'53.95"E,41.75981,7.4832,42.81775,6.63613,42.40336,8.89421,40.68638,8.29739,41.09805,6.09832,LC81940312014216LGN00,LC81940312014216LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940312014216LGN00
LC82010292015364LGN00, 201, 029, 201, 029,FULL,NADIR,NOMINAL,FINAL,LO8BPF20151230104905_20151230113232.01,LT8BPF20151225202015_20160110080819.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/30,2015:364:10:54:14.2169270,2015:364:10:54:45.9869230,2016/05/19,9,2.45,19.957518,161.11737923,8.058,15.486,21,4,Y,LPGS_2.6.2,44°36'29.16"N,2°21'54.14"W,45°40'09.84"N,3°14'48.88"W,45°14'33.50"N,0°52'36.80"W,43°31'50.77"N,1°31'14.41"W,43°57'13.00"N,3°49'22.48"W,44.6081,-2.36504,45.6694,-3.24691,45.24264,-.87689,43.53077,-1.52067,43.95361,-3.82291,LC82010292015364LGN00,LC82010292015364LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010292015364LGN00
LC82010282015364LGN00, 201, 028, 201, 028,FULL,NADIR,NOMINAL,FINAL,LO8BPF20151230104905_20151230113232.01,LT8BPF20151225202015_20160110080819.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/30,2015:364:10:53:50.3301260,2015:364:10:54:22.1001220,2016/05/19,9,8.68,18.70373096,161.67069123,6.498,6.691,176,4,Y,LPGS_2.6.2,46°01'47.03"N,1°50'54.24"W,47°05'34.76"N,2°44'53.02"W,46°39'33.08"N,0°19'03.50"W,44°57'00.68"N,0°59'20.00"W,45°22'45.77"N,3°20'47.94"W,46.02973,-1.8484,47.09299,-2.74806,46.65919,-.31764,44.95019,-.98889,45.37938,-3.34665,LC82010282015364LGN00,LC82010282015364LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010282015364LGN00
LC81980292015359LGN00, 198, 029, 198, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20151225103034_20151225111401.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/25,2015:359:10:35:43.0303830,2015:359:10:36:14.8003800,2016/01/29,9,9.73,19.87896492,161.76066282,4.886,7.122,402,3,Y,LPGS_2.6.0,44°36'28.73"N,2°16'07.50"E,45°40'09.34"N,1°23'13.49"E,45°14'32.89"N,3°45'24.52"E,43°31'50.30"N,3°06'46.51"E,43°57'12.60"N,0°48'39.46"E,44.60798,2.26875,45.66926,1.38708,45.24247,3.75681,43.53064,3.11292,43.9535,.81096,LC81980292015359LGN00,LC81980292015359LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980292015359LGN00
LC81980282015359LGN00, 198, 028, 198, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20151225103034_20151225111401.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/25,2015:359:10:35:19.1393460,2015:359:10:35:50.9093420,2016/01/29,9,.32,18.61693256,162.30803408,5.754,7.61,335,3,Y,LPGS_2.6.0,46°01'47.32"N,2°47'07.98"E,47°05'35.09"N,1°53'10.00"E,46°39'33.34"N,4°18'58.36"E,44°57'01.01"N,3°38'41.50"E,45°22'46.13"N,1°17'14.68"E,46.02981,2.78555,47.09308,1.88611,46.65926,4.31621,44.95028,3.64486,45.37948,1.28741,LC81980282015359LGN00,LC81980282015359LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980282015359LGN00
LC81980272015359LGN00, 198, 027, 198, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20151225103034_20151225111401.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/25,2015:359:10:34:55.2567800,2015:359:10:35:27.0267770,2016/01/29,9,6.94,17.35269038,162.85893545,5.441,7.487,267,3,Y,LPGS_2.6.0,47°26'56.90"N,3°19'26.62"E,48°30'52.67"N,2°24'20.81"E,48°04'22.98"N,4°54'03.53"E,46°22'01.56"N,4°11'57.80"E,46°48'11.88"N,1°46'55.67"E,47.44914,3.32406,48.51463,2.40578,48.07305,4.90098,46.3671,4.19939,46.8033,1.78213,LC81980272015359LGN00,LC81980272015359LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980272015359LGN00
LC82000242015357LGN00, 200, 024, 200, 024,FULL,NADIR,NOMINAL,N/A,LO8BPF20151223104255_20151223112623.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/23,2015:357:10:46:05.4921790,2015:357:10:46:37.2621750,2016/01/28,9,3.72,13.55294006,164.80076124,6.979,8.905,261,3,Y,LPGS_2.6.0,51°41'35.34"N,2°00'21.17"E,52°45'59.90"N,1°01'34.36"E,52°17'50.21"N,3°44'45.96"E,50°36'08.03"N,2°55'57.40"E,51°03'48.06"N,0°18'34.20"E,51.69315,2.00588,52.76664,1.02621,52.29728,3.7461,50.60223,2.93261,51.06335,.3095,LC82000242015357LGN00,LC82000242015357LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000242015357LGN00
LC81930312015356LGN00, 193, 031, 193, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20151222095940_20151222104555.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/22,2015:356:10:05:37.0818820,2015:356:10:06:08.8518790,2016/01/28,9,7.34,22.44587225,161.03776009,12.343,13.815,465,3,Y,LPGS_2.6.0,41°45'33.91"N,9°01'04.33"E,42°49'01.92"N,8°10'13.73"E,42°24'11.63"N,10°25'43.28"E,40°41'10.25"N,9°49'56.71"E,41°05'50.75"N,7°37'59.59"E,41.75942,9.01787,42.8172,8.17048,42.40323,10.42869,40.68618,9.83242,41.09743,7.63322,LC81930312015356LGN00,LC81930312015356LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930312015356LGN00
LC81950282015354LGN00, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20151220101202_20151220105505.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/20,2015:354:10:16:47.0801060,2015:354:10:17:18.8501030,2016/01/28,9,8.79,18.71785797,162.90183307,5.5,6.897,319,3,Y,LPGS_2.6.0,46°01'47.78"N,7°25'12.43"E,47°05'35.45"N,6°31'15.42"E,46°39'34.09"N,8°57'01.73"E,44°57'01.40"N,8°16'44.80"E,45°22'46.16"N,5°55'19.99"E,46.02994,7.42012,47.09318,6.52095,46.65947,8.95048,44.95039,8.27911,45.37949,5.92222,LC81950282015354LGN00,LC81950282015354LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950282015354LGN00
LC81950292015354LGN00, 195, 029, 195, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20151220101202_20151220105505.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/20,2015:354:10:17:10.9711440,2015:354:10:17:42.7411400,2016/01/28,9,10.73,19.98731909,162.35759225,5.015,6.912,492,3,Y,LPGS_2.6.0,44°36'29.02"N,6°54'11.88"E,45°40'09.59"N,6°01'19.24"E,45°14'33.65"N,8°23'27.53"E,43°31'50.88"N,7°44'49.38"E,43°57'12.74"N,5°26'44.95"E,44.60806,6.9033,45.66933,6.02201,45.24268,8.39098,43.5308,7.74705,43.95354,5.44582,LC81950292015354LGN00,LC81950292015354LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950292015354LGN00
LC81920322015349LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20151215095305_20151215104008.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/15,2015:349:09:59:49.4923900,2015:349:10:00:21.2623860,2016/01/27,9,6.66,24.09076977,161.26653286,5.986,7.014,377,3,Y,LPGS_2.6.0,40°19'57.94"N,10°06'13.00"E,41°23'21.41"N,9°16'10.88"E,40°58'48.47"N,11°28'55.85"E,39°15'39.89"N,10°54'24.19"E,39°40'04.87"N,8°44'58.06"E,40.33276,10.10361,41.38928,9.26969,40.98013,11.48218,39.26108,10.90672,39.66802,8.74946,LC81920322015349LGN00,LC81920322015349LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322015349LGN00
LC82010292015348LGN00, 201, 029, 201, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20151214104842_20151214113233.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/14,2015:348:10:54:14.9010300,2015:348:10:54:46.6710260,2016/01/27,9,10.54,20.35817472,162.99739567,5.47,11.774,17,3,Y,LPGS_2.6.0,44°36'29.88"N,2°21'42.12"W,45°40'10.63"N,3°14'37.14"W,45°14'33.76"N,0°52'24.13"W,43°31'51.46"N,1°31'02.21"W,43°57'14.22"N,3°49'11.17"W,44.6083,-2.3617,45.66962,-3.24365,45.24271,-.87337,43.53096,-1.51728,43.95395,-3.81977,LC82010292015348LGN00,LC82010292015348LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010292015348LGN00
LC81960292015345LGN00, 196, 029, 196, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20151211101747_20151211110426.01,LT8BPF20151126105640_20151211174838.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/11,2015:345:10:23:19.8788800,2015:345:10:23:51.6488770,2016/01/31,9,8.67,20.64352778,163.2859836,4.759,6.687,495,3,Y,LPGS_2.6.0,44°36'30.17"N,5°22'09.37"E,45°40'10.70"N,4°29'16.37"E,45°14'34.26"N,6°51'25.92"E,43°31'51.74"N,6°12'47.56"E,43°57'14.08"N,3°54'41.94"E,44.60838,5.36927,45.66964,4.48788,45.24285,6.8572,43.53104,6.21321,43.95391,3.91165,LC81960292015345LGN00,LC81960292015345LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960292015345LGN00
LC82000262015341LGN00, 200, 026, 200, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20151207104231_20151207112622.01,LT8BPF20151126105640_20151211174838.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/07,2015:341:10:46:52.4129380,2015:341:10:47:24.1829340,2016/01/30,9,5.2,17.25633067,165.28401544,5.318,7.258,189,3,Y,LPGS_2.6.0,48°51'58.07"N,0°48'14.33"E,49°56'02.62"N,0°08'01.57"W,49°29'02.15"N,2°25'51.71"E,47°46'52.75"N,1°41'44.74"E,48°13'30.76"N,0°47'07.26"W,48.86613,.80398,49.93406,-.13377,49.48393,2.43103,47.78132,1.69576,48.22521,-.78535,LC82000262015341LGN00,LC82000262015341LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000262015341LGN00
LC82000272015341LGN00, 200, 027, 200, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20151207104231_20151207112622.01,LT8BPF20151126105640_20151211174838.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/07,2015:341:10:47:16.2955030,2015:341:10:47:48.0655000,2016/01/30,9,.72,18.54521258,164.72386106,5.839,7.759,312,3,Y,LPGS_2.6.0,47°26'56.40"N,0°14'28.07"E,48°30'52.16"N,0°40'37.34"W,48°04'22.12"N,1°49'05.27"E,46°22'00.80"N,1°06'58.82"E,46°48'11.56"N,1°18'03.20"W,47.449,.24113,48.51449,-.67704,48.07281,1.81813,46.36689,1.11634,46.80321,-1.30089,LC82000272015341LGN00,LC82000272015341LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000272015341LGN00
LC82000282015341LGN00, 200, 028, 200, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20151207104231_20151207112622.01,LT8BPF20151126105640_20151211174838.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/07,2015:341:10:47:40.1738330,2015:341:10:48:11.9438290,2016/01/30,9,.51,19.83167407,164.17073399,5.914,7.054,330,3,Y,LPGS_2.6.0,46°01'47.60"N,0°17'50.71"W,47°05'35.81"N,1°11'49.06"W,46°39'33.41"N,1°14'00.42"E,44°57'01.01"N,0°33'43.02"E,45°22'46.78"N,1°47'44.92"W,46.02989,-.29742,47.09328,-1.19696,46.65928,1.23345,44.95028,.56195,45.37966,-1.79581,LC82000282015341LGN00,LC82000282015341LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000282015341LGN00
LC82000292015341LGN00, 200, 029, 200, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20151207104231_20151207112622.01,LT8BPF20151126105640_20151211174838.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/07,2015:341:10:48:04.0648700,2015:341:10:48:35.8348660,2016/01/30,9,.25,21.11626492,163.62130358,5.329,6.904,222,3,Y,LPGS_2.6.0,44°36'29.09"N,0°48'51.80"W,45°40'09.91"N,1°41'45.85"W,45°14'32.89"N,0°40'25.90"E,43°31'50.56"N,0°01'47.32"E,43°57'13.43"N,2°16'20.50"W,44.60808,-.81439,45.66942,-1.69607,45.24247,.67386,43.53071,.02981,43.95373,-2.27236,LC82000292015341LGN00,LC82000292015341LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000292015341LGN00
