LIBMIN,PMUN13,SURFACE,DENSITE,LAT,LONG
Niederhünigen,611,5.4,112.9,46.8772662,7.6387344
Niederlenz,4385,3.3,1328.8,47.4019223,8.1758356
Niedermuhlern,471,7.2,65.0,46.8622943,7.4643067
Niederönz,1548,2.8,552.9,47.1847203,7.6918687
Niederösch,234,4.6,50.5,47.1175333,7.6141807
NiederriedbeiInterlaken,340,4.3,79.3,46.7188069,7.9320024
Niederrohrdorf,3645,3.4,1094.6,47.4254112,8.3046257
Niederwald,45,4.7,9.6,46.435923,8.1898458
Niederweningen,2787,6.9,406.9,47.5050416,8.3785734
Niederwil(AG),2535,6.1,412.2,47.3763559,8.2947614
Nods,738,26.6,27.7,47.1130122,7.0818275
Noflen,290,2.7,106.6,46.8057959,7.545757
Noréaz,611,6.9,88.6,46.8021303,7.028259
Nottwil,3432,10.3,333.5,47.1378546,8.1318599
Novaggio,814,4.4,188.9,46.0108273,8.8558506
Novalles,105,2.1,51.0,46.8284542,6.5956886
Novazzano,2402,5.2,463.7,45.8421175,8.9802304
Noville,912,10.3,88.1,46.3814863,6.9003488
Nürensdorf,5328,10.1,531.2,47.4492605,8.6470753
Nufenen,156,28.1,5.6,46.5394258,9.2435939
Nuglar-St.Pantaleon,1480,6.3,233.4,47.4661967,7.6924299
Nunningen,1837,10.3,177.7,47.3939723,7.6197691
Nusshof,248,1.7,144.2,47.4918508,7.8047393
Nuvilly,394,4.0,98.5,46.7830428,6.830987
Nyon,19502,6.9,2872.2,46.3821531,6.2398898
Oberägeri,5828,30.1,194.1,47.134654,8.6133186
Oberbalm,879,12.4,70.8,46.8730782,7.4026366
Oberbipp,1642,8.5,193.9,47.2613485,7.6610534
Oberbuchsiten,2054,9.4,218.5,47.3101873,7.7656577
Oberbüren,4190,17.8,236.7,47.44003085,9.18728539164
Oberburg,2937,14.2,208.0,47.0389996,7.6256482
Oberdiessbach,3441,16.5,209.1,46.8399467,7.6198164
Oberdorf(BL),2341,6.2,378.2,47.3920246,7.75052393568
Oberdorf(NW),3110,16.2,191.4,46.9439481,8.39926269018
Oberdorf(SO),1655,12.0,138.5,47.23891605,7.49624416144
Oberegg,1891,14.7,128.9,47.4229588,9.5505705
Oberembrach,1094,10.2,106.7,47.487385,8.6191907
Oberems,126,50.2,2.5,46.2819813,7.6963427
Oberengstringen,6464,2.1,2992.6,47.409141,8.4626927
Oberentfelden,7721,7.2,1078.4,47.3564492,8.0475779
Obergerlafingen,1130,1.5,743.4,47.1624248,7.5840222
Oberglatt,6474,8.2,784.7,47.4762225,8.5198604
Obergösgen,2151,3.6,590.9,47.364104,7.951209
Obergoms,662,155.8,4.2,46.5176608,8.3301358
Oberhallau,433,6.0,71.8,47.7050973,8.4783357
Oberhelfenschwil,1319,12.7,104.2,47.3556874,9.1118145
Oberhof,588,8.2,71.6,47.4504204,8.0068129
OberhofenamThunersee,2389,2.8,878.3,46.7315725,7.6692035
Oberhünigen,317,6.0,52.7,46.8796454,7.6630774
Oberiberg,858,32.8,26.0,47.0391767,8.7834161
Oberkirch,3892,9.1,427.7,47.1561141,8.1144611
Oberkulm,2551,9.4,271.1,47.2989191,8.1216116
Oberlangenegg,473,9.1,51.9,46.799803,7.734264
Oberlunkhofen,1954,3.3,601.2,47.311931,8.3904974
Obermumpf,1004,5.0,199.6,47.5293336,7.9381928
Oberösch,109,2.1,50.7,47.1078843,7.6103641
OberriedamBrienzersee,463,20.0,23.0,46.7337573,7.9564805
Oberrieden,4975,2.8,1783.2,47.2780741,8.5760967
Oberriet(SG),8533,34.5,247.1,47.3244578,9.5671274
Oberrohrdorf,3981,4.3,928.0,47.421817,8.316452
Oberrüti,1413,5.3,263.1,47.166912,8.3954207
Obersaxen,820,61.5,13.3,46.7369811,9.0996504
Oberschrot,1159,5.3,216.6,46.7442608,7.2833892
Obersiggenthal,8586,8.4,1027.0,47.487555,8.2940052
Oberstammheim,1151,9.4,122.2,47.6317749,8.7986032
Obersteckholz,424,3.9,108.7,47.1988034,7.8167121
Oberthal,751,10.6,71.3,46.9221153,7.67721043785
Oberuzwil,6193,14.1,439.5,47.4196394,9.14380797317
Oberweningen,1756,4.9,354.7,47.5022555,8.403627
Oberwil(BL),10775,7.9,1367.4,47.5136942,7.5527853
OberwilbeiBüren,821,6.7,122.2,47.1281128,7.405451
OberwilimSimmental,813,46.0,17.6,46.6571084,7.4368345
Oberwil-Lieli,2193,5.4,409.9,47.33965305,8.39138331273
Obfelden,4867,7.6,644.6,47.2617701,8.4197059
Ochlenberg,587,12.1,48.4,47.1501818,7.7357217
Oekingen,795,2.5,331.3,47.1785081,7.6046781
Oensingen,5847,12.0,484.4,47.2874895,7.7110465
Oeschenbach,237,3.9,60.8,47.1150262,7.7527439
Oeschgen,914,4.4,208.7,47.5191409,8.0170821
OetwilamSee,4590,6.1,752.5,47.2729371,8.7205118
OetwilanderLimmat,2300,2.8,833.3,47.4274949,8.394824
Oftringen,13122,12.9,1021.2,47.3126595,7.92099
Ogens,262,3.4,76.8,46.7111659,6.7227737
Ollon,7208,59.5,121.1,46.2972426,6.9950257
Olsberg,360,4.6,77.9,47.5208029,7.7832638
Olten,17280,11.5,1503.9,47.3496571,7.903787
Oltingen,472,7.2,65.7,47.4323333,7.93486
Onex,18029,2.8,6393.3,46.1836887,6.1001121
Onnens(VD),507,5.1,99.2,46.8495021,6.68725699054
Onsernone,255,29.9,8.5,46.22179965,8.60960727247
Opfikon,16403,5.6,2934.3,47.4322671,8.5779983
Oppens,177,3.6,49.3,46.714312,6.6923429
Oppligen,665,3.4,195.0,46.8199569,7.5955418
Orbe,6664,12.0,554.4,46.724144,6.5317943
Orges,262,4.0,65.2,46.8082246,6.5875324
Origlio,1435,2.1,693.2,46.0514177,8.9471687
Ormalingen,1994,6.9,287.3,47.4696552,7.8755353
Ormont-Dessous,1039,64.0,16.2,46.3744115,7.07297898557
Ormont-Dessus,1472,61.7,23.9,46.3425781,7.16307028546
Orny,366,5.5,65.8,46.6674255,6.5263048
Oron,5077,24.6,206.5,46.55583515,6.827362757
Orpund,2655,4.0,670.5,47.13979,7.303145
Orselina,762,2.0,392.8,46.1778147,8.7956508
Orsières,3156,165.0,19.1,46.0300676,7.1453627
Orvin,1201,21.6,55.6,47.1606885,7.212695
Orzens,198,4.2,47.1,46.7239217,6.6830459
Osogna,1044,19.0,55.0,46.311565,8.9873524
Ossingen,1357,13.1,103.6,47.6128544,8.7283378
Ostermundigen,16185,6.0,2724.7,46.9582779,7.4911242
Otelfingen,2749,7.2,383.4,47.4611403,8.3873983
Othmarsingen,2597,4.7,549.0,47.4023481,8.2162901
Ottenbach,2483,5.0,495.6,47.28172,8.4060915
Oulens-sous-Echallens,544,5.9,92.8,46.6464677,6.57136040497
Pailly,508,5.8,88.0,46.7013191,6.6745
Pampigny,1108,11.1,99.9,46.5806506,6.4284521
Paradiso,3893,0.9,4374.2,45.9897313,8.9461979
Paspels,475,4.6,103.5,46.7483132,9.4437517
Paudex,1424,0.5,2966.7,46.5056892,6.6732336
Payerne,9275,24.2,383.4,46.8208047,6.939126
Penthalaz,3031,3.9,783.2,46.6113262,6.5252453
Penthaz,1676,3.9,437.6,46.597822,6.540398
Penthéréaz,378,5.7,66.5,46.6818849,6.6035686
Perly-Certoux,3059,2.6,1209.1,46.156119,6.0871835
Perrefitte,456,8.6,53.2,47.2753454,7.3428312
Perroy,1407,2.9,485.2,46.4681469,6.3642905
Personico,334,39.1,8.6,46.3702448,8.9178469
Péry,1359,15.7,86.5,47.1917831,7.2462466
Peseux,5771,3.5,1682.5,46.9886931,6.8906893
Pfäfers,1533,128.4,11.9,46.9908765,9.5012318
Pfäffikon,11105,19.5,568.0,47.2003055,8.7780752
Pfaffnau,2260,17.6,128.3,47.2273716,7.8984229
Pfeffingen,2270,4.9,463.3,47.4579858,7.589006
Pfungen,3535,5.0,709.8,47.5161123,8.6454232
Pfyn,1941,13.1,147.3,47.5970331,8.9536736
Pianezzo,589,8.0,73.4,46.1689532,9.029512
Pierrafortscha,148,5.1,29.2,46.7846038,7.1846619
Pieterlen,3917,8.3,470.8,47.1750219,7.3361682
Plaffeien,1944,59.4,32.8,46.741454,7.2865098
Plan-les-Ouates,10261,5.8,1751.0,46.1683113,6.117887
Plasselb,1043,18.1,57.6,46.7354779,7.2516771
PlateaudeDiesse,2031,25.6,79.5,47.116667,7.116667
Pleigne,368,17.8,20.6,47.4074958,7.292424
Pohlern,261,9.9,26.4,46.7243265,7.5378822
Poliez-Pittet,760,5.0,151.7,46.6277599,6.6826495
Pollegio,762,5.9,129.4,46.3649243,8.9434475
Pompaples,811,4.4,182.2,46.6666443,6.5106833
Pomy,710,5.6,126.3,46.7609575,6.6663747
Pont-en-Ogoz,1711,10.0,170.8,46.6881639,7.0767346277
Pont-la-Ville,605,4.3,140.0,46.6990292,7.1110228
PonteCapriasca,1804,6.2,291.0,46.0609216,8.9479708
PonteTresa,806,0.4,1965.9,45.9697799,8.8581667
Pontenet,217,2.7,79.5,47.2414244,7.2544447
Ponthaux,694,6.0,117.2,46.8159375,7.0431899
Pontresina,2115,118.2,17.9,46.489993,9.9042965
Porrentruy,6780,14.8,459.7,47.4171297,7.0761342
Port,3382,2.4,1380.4,47.119211,7.2572907
Port-Valais,3645,14.3,254.0,46.3720663,6.86228766957
Porza,1595,1.6,1009.5,46.0274432,8.953704
Poschiavo,3521,191.0,18.4,46.3264671,10.0581552
Prangins,3968,6.0,658.0,46.3947976,6.2487871
Prato(Leventina),408,16.9,24.2,46.47868265,8.72860820312
Pratteln,15323,10.7,1433.4,47.5192013,7.6944741
Pratval,254,0.8,329.9,46.7322253,9.4461556
Pregny-Chambésy,3563,3.3,1099.7,46.2380576,6.15323095262
Premier,191,6.0,31.2,46.7047978,6.444282
Preonzo,618,16.5,37.6,46.265021,9.0004121
Presinge,639,4.7,135.4,46.2191549,6.25636
Préverenges,5176,1.8,2782.8,46.516083,6.526853
Prévondavaux,64,1.8,35.6,46.7277349,6.7935514
Prévonloup,150,1.8,81.5,46.699867,6.8820157
Prez-vers-Noréaz,968,5.7,170.4,46.7843198,7.01249678549
Prilly,11829,2.2,5401.4,46.534566,6.6055827
Provence,344,31.9,10.8,46.8914636,6.7270271
Puidoux,2816,22.9,123.0,46.5008111,6.7823914
Pully,17460,5.9,2984.6,46.5087682,6.6640273
Puplinge,2049,2.6,770.3,46.2106389,6.231707
Pura,1419,3.1,466.8,45.9850955,8.8691189
Quarten,2854,61.7,46.2,47.1072016,9.240747
Quinto,1046,75.2,13.9,46.5172303,8.7041496
Radelfingen,1224,14.7,83.0,47.0219382,7.2730856
Rafz,4175,10.7,390.6,47.611468,8.5402304
Rain,2515,9.4,267.6,47.4351717,9.3102895
Ramlinsburg,687,2.3,306.7,47.4499281,7.7649057
Ramsen,1375,13.5,101.9,47.7068419,8.811546
Rances,426,9.8,43.3,46.7602787,6.5300272
Randa,445,54.4,8.2,46.100229,7.7828107
Randogne,4384,16.8,259.7,46.3100383,7.5021047
Raperswilen,396,7.7,51.6,47.6323911,9.0426588
Rapperswil(BE),2381,20.4,116.8,47.0628191,7.4103359
Rapperswil-Jona,26542,22.2,1192.9,47.2298277,8.85965085923
Raron,1900,30.3,62.7,46.309934,7.799589
Realp,148,78.0,1.9,46.5988457,8.5020509
Rebeuvelier,377,8.4,44.8,47.3244305,7.4151819
Rebévelier,45,3.6,12.7,47.2913008,7.1918312
Rebstein,4425,4.3,1008.0,47.398476,9.5822387
Recherswil,1759,3.3,522.0,47.16125,7.5942522
Rechthalten,1083,7.3,148.6,46.7674224,7.2401338
Reckingen-Gluringen,454,41.3,11.0,46.4677383,8.2382426
Reconvilier,2284,8.2,276.8,47.2357712,7.2247648
Regensberg,485,2.4,204.6,47.4827643,8.4374038
Regensdorf,17179,14.6,1175.0,47.4316696,8.4686942
Rehetobel,1731,6.7,257.6,47.4266831,9.4804482
ReichenbachimKandertal,3507,125.8,27.9,46.6254387,7.6940529
Reichenburg,3402,11.6,293.5,47.1691793,8.9754615
Reiden,6763,27.0,250.5,47.2460194,7.9730383
Reigoldswil,1566,9.2,169.3,47.3974255,7.6918178
Reinach(AG),8103,9.5,855.6,47.2539675,8.182824
Reinach(BL),18839,7.0,2691.3,47.4935369,7.5910891
Reisiswil,193,2.0,96.0,47.1643499,7.8452952
Reitnau,1264,5.8,217.6,47.2513234,8.0449307
Rekingen(AG),986,3.1,318.1,47.5703092,8.3203706
Remaufens,993,5.9,168.0,46.5316292,6.8786967
Remetschwil,2049,3.9,526.7,47.4089889,8.3277876
Remigen,1047,7.9,133.0,47.5164278,8.1903933
Renan(BE),854,12.6,67.6,47.1106604,6.90490634541
Renens(VD),20333,3.0,6869.3,46.5370126,6.57887031604
Rennaz,773,2.2,353.0,46.3757048,6.9190655
Reute(AR),662,4.9,132.7,47.41410805,9.57987405898
Reutigen,966,11.3,85.6,46.6942728,7.623712
Reverolle,345,1.1,292.4,46.5416336,6.4384876
Rhäzüns,1363,13.3,101.9,46.8002381,9.3960977
Rheinau,1326,8.9,148.7,47.64237545,8.60861162922
Rheineck,3250,2.2,1470.6,47.4706336,9.584108
Rheinfelden,12548,16.0,782.8,47.5543859,7.7922905
Riaz,2251,7.8,290.1,46.640249,7.0616291
Richterswil,13022,7.6,1727.1,47.2091079,8.7017051
Rickenbach(BL),588,2.9,203.5,47.48608955,7.85131459931
Rickenbach(LU),3076,11.8,259.4,47.221267,8.1535369
Rickenbach(SO),888,2.8,321.7,47.3405337,7.8572469
Rickenbach(TG),2714,1.6,1739.7,47.4471121,9.04811747147
Rickenbach(ZH),2523,6.1,417.7,47.55056075,8.79790077606
Riddes,2894,23.9,121.2,46.1718974,7.2227718
RiedbeiKerzers,1079,7.6,142.2,46.9557914,7.1856344
Ried-Brig,1993,47.5,42.0,46.3150269,8.0166829
Riederalp,508,21.0,24.1,46.3781714,8.0331353
Riedholz,2256,7.2,314.6,47.231087,7.569502
Riehen,20799,10.9,1915.2,47.5750216,7.6346404
Riemenstalden,96,11.2,8.6,46.9470789,8.6649487
Rietheim,750,3.9,190.8,47.6008113,8.2778878
Rifferswil,959,6.6,147.3,47.241563,8.4971398
Riggisberg,2438,29.9,81.7,46.8106696,7.4798275
Ringgenberg(BE),2642,8.7,301.9,46.7086915,7.89256064746
Riniken,1478,4.8,311.2,47.4939693,8.1876762
Riom-Parsonz,294,56.0,5.3,46.6094654,9.577766
Risch,9963,14.8,670.5,47.1343303,8.4661921
RivaSanVitale,2581,5.9,432.3,45.9008013,8.9708066
Rivaz,348,0.3,1122.6,46.4762772,6.7786403
Roche(VD),1440,6.4,223.6,46.3589533,6.9251482067
Rochefort,1104,20.9,52.8,46.9778631,6.8084757
Roches(BE),211,9.1,23.3,47.3019267,7.3820526
Rocourt,161,4.5,36.0,47.3905037,6.9569559
Rodels,267,1.7,158.9,46.7360705,9.4453368
Rodersdorf,1291,5.3,241.8,47.4806046,7.4566901
Römerswil,1658,16.7,99.9,47.1689309,8.2441972
Röschenz,1836,10.1,182.3,47.4238316,7.4759663
RöthenbachimEmmental,1240,36.8,33.7,46.8542235,7.741505
Roggenburg,287,6.7,43.2,47.433867,7.3402588
Roggliswil,635,6.2,102.3,47.2111654,7.8827159
Roggwil(BE),3862,7.8,495.8,47.241147,7.8230774
Roggwil(TG),2887,11.9,239.8,47.5017356,9.3878476154
Rohr(SO),90,2.3,40.4,47.4100369,7.9538271
Rohrbach,1402,4.1,342.8,46.6935636,8.5721971
Rohrbachgraben,409,6.5,63.1,47.1183746,7.7983862
Rolle,5921,2.7,2160.9,46.4601563,6.3380469
Romainmôtier-Envy,504,7.0,72.3,46.68256535,6.46768035003
Romanel-sur-Lausanne,3298,2.9,1145.1,46.5594139,6.60859302865
Romanel-sur-Morges,462,1.7,264.0,46.5557118,6.50925665762
Romanshorn,10535,8.7,1204.0,47.5654452,9.3776036
Romont(BE),195,7.0,27.7,47.1892514,7.3408377
Romont(FR),4973,10.9,456.7,46.6986114,6.92302614865
Romoos,674,37.3,18.1,47.011742,8.0282996
RoncosopraAscona,652,5.0,129.9,46.1429823,8.7263745
Rongellen,57,2.0,28.2,46.6746272,9.4425613
Root,4669,8.6,539.1,47.1153443,8.3911091
Ropraz,385,4.8,79.7,46.6153223,6.7515592
Rorbas,2586,4.5,585.1,47.5303235,8.5771089
Rorschach,8988,1.8,5078.0,47.4776304,9.5019983
Rorschacherberg,6965,7.1,976.9,47.4687555,9.4945663
Rossa,125,58.9,2.1,46.3734148,9.12655
Rossemaison,600,1.9,317.5,47.3455595,7.3433693
Rossenges,60,1.1,56.1,46.653892,6.7748498
Rossens(FR),1254,5.1,245.9,46.7208068,7.1025598
Rossinière,539,23.4,23.1,46.4675176,7.083061
Rothenbrunnen,309,3.1,99.4,46.7683626,9.4270652
Rothenburg,7238,15.5,464.9,47.0940041,8.2724174
Rothenfluh,776,10.9,71.0,47.4608887,7.914597
Rothenthurm,2270,22.8,99.6,47.1047258,8.6748441
Rothrist,8271,11.8,698.6,47.3029125,7.8826232
Rottenschwil,801,4.5,178.4,47.3141222,8.3638821
Rougemont,913,48.6,18.8,46.4916511,7.2125005
Roveredo(GR),2531,38.8,65.2,46.21000945,9.12781969069
Rovio,798,5.5,144.3,45.9330781,8.9884561
Rovray,153,3.2,47.8,46.7849701,6.7644976
Rubigen,2906,7.0,419.3,46.898862,7.5445171
Rudolfstetten-Friedlisberg,4449,4.9,906.1,47.36888155,8.38802949551
Rue,1404,11.2,125.2,34.023842,-6.846726
Rüderswil,2331,17.2,135.8,46.981046,7.724298
Rüdlingen,754,5.5,137.3,47.5789527,8.5721919
Rüdtligen-Alchenflüh,2403,2.7,880.2,47.0843722,7.5733649
Rüeggisberg,1831,35.7,51.2,46.8214813,7.43971
Rüegsau,3127,15.1,207.4,47.0252174,7.6726703
Rüfenach,871,4.2,208.9,47.5080886,8.205682
Rümikon,271,2.9,93.4,47.5658654,8.3755712
Rümlang,7231,12.5,581.3,47.4518626,8.5298264
Rümligen,442,4.7,95.1,46.8307674,7.4960993
Rümlingen,389,2.3,170.6,47.4244356,7.8497922
Rünenberg,764,5.0,153.4,47.432095,7.881264
Rüschegg,1615,57.4,28.2,46.7712929,7.4036704
Rüschlikon,5537,2.9,1889.8,47.307465,8.5546421
Rüte,3435,40.9,84.1,47.303675,9.457086
Rüthi(SG),2154,9.3,230.6,47.29351705,9.53689156223
Rüti(ZH),11993,10.1,1192.1,47.25796705,8.86051499555
RütibeiBüren,818,6.5,125.7,47.1522531,7.4039324
RütibeiLyssach,172,1.3,133.3,47.0539463,7.5784041
Rütschelen,566,4.0,142.2,47.1732212,7.7738699
Rüttenen,1460,8.8,166.5,47.2316224,7.5308446
Rueyres,254,2.0,125.7,46.6937921,6.6926541
Rueyres-les-Prés,376,3.2,118.6,46.8593178,6.9163554
Rumendingen,89,2.5,36.6,47.1055366,7.6430358
Rumisberg,471,5.2,91.5,47.263451,7.6412018
Rupperswil,4965,6.2,799.5,47.4027283,8.1274477
Russikon,4160,14.3,292.8,47.394837,8.776585
Russin,489,5.0,99.6,46.1876287,6.0130297
Russy,229,3.7,61.9,46.8420495,7.0013076
Ruswil,6763,45.3,149.5,47.0839416,8.126227
S-chanf,727,138.0,5.3,46.6125028,9.9855019
Saanen,6858,119.7,57.3,46.489756,7.2615837
Saas,748,26.8,28.0,46.9108567,9.8085204
Saas-Almagell,393,110.3,3.6,46.0938913,7.9582333
Saas-Balen,399,30.2,13.2,46.1540205,7.9281921
Saas-Fee,1659,40.6,40.9,46.107342,7.9247055
Saas-Grund,1058,24.6,43.1,46.1278436,7.9370051
Sachseln,5007,53.8,92.9,46.8691292,8.2391395
Safenwil,3588,6.0,599.0,47.3187392,7.9841811
Safiental,912,151.4,6.0,46.69233365,9.30487795428
Safnern,1886,5.6,335.6,47.1500659,7.322072
Sagogn,673,7.0,97.3,46.7918682,9.2577578
Saicourt,609,13.8,44.2,47.2436103,7.2072535
Saignelégier,2559,31.8,80.9,47.2557997,6.9963585
Saillon,2363,13.7,172.0,46.171705,7.1849064
Saint-Aubin(FR),1557,7.9,197.6,46.8907243,6.9807503
Saint-Aubin-Sauges,2409,7.7,312.5,46.8924786,6.7743241
Saint-Barthélemy(VD),773,4.1,187.6,46.63489555,6.60200248304
Saint-Blaise,3270,8.9,368.7,47.0130836,6.9879483
Saint-Brais,232,15.1,15.3,47.3053022,7.1125855
Saint-Cergue,2259,24.3,93.0,46.4460968,6.158111
Saint-George,960,12.3,77.9,46.5138321,6.2602719
Saint-Gingolph,951,14.4,66.1,46.3921308,6.8045821
Saint-Imier,4949,20.9,236.9,47.151775,6.9971967
Saint-Légier-LaChiésaz,5065,15.2,333.9,46.4717185,6.8767709
Saint-Léonard,2213,3.9,567.4,46.2546777,7.420378
Saint-Livres,695,8.1,85.6,46.5088701,6.3865672
Saint-Martin(FR),1013,9.8,103.5,46.5765358,6.86894
Saint-Martin(VS),879,37.0,23.7,46.15354695,7.46880629529
Saint-Maurice,4516,15.0,302.3,46.2148346,7.0052877
Saint-Oyens,315,3.0,103.3,46.4980293,6.3063994
Saint-Prex,5449,5.5,987.1,46.4809059,6.4586004
Saint-Saphorin(Lavaux),365,0.9,410.1,46.48091155,6.79187323032
Saint-Sulpice(VD),3366,1.8,1809.7,46.5080244,6.5621163
Sainte-Croix,4759,39.3,120.7,46.822522,6.5009286
Salenstein,1294,6.5,197.9,47.6694793,9.05922
Sâles,1458,18.8,77.6,46.6373481,6.9756376
Salgesch,1399,11.4,123.4,46.3116245,7.5710876
Salmsach,1368,2.6,506.7,47.5536187,9.3718492
Salouf,216,31.4,6.9,46.6240593,9.5757002
Salvan,1267,53.5,23.7,46.1219825,7.0208326
Salvenach,513,3.8,134.6,46.911338,7.1506919
Samedan,3007,114.0,26.4,46.5332403,9.874586
Samnaun,789,56.2,14.0,46.9442417,10.3600844
SanVittore,754,22.0,34.2,46.2382814,9.1081578
Sant'Antonino,2310,6.6,350.5,46.1532456,8.9743579
Sant'Antonio,229,33.6,6.8,46.1702582,9.0593642
SantaMariainCalanca,113,9.3,12.1,46.2632451,9.1438447
Sargans,5964,9.5,631.1,47.0482641,9.4401995
Sarmenstorf,2677,8.3,322.1,47.3099209,8.2485603
Sarnen,10084,73.1,137.9,46.8956729,8.2461492
Sarzens,83,1.5,57.6,46.6820356,6.8496603
Satigny,3962,18.9,209.4,46.2157703,6.0330885
Sattel,1854,17.3,106.8,47.0810016,8.6334863
Saubraz,372,3.7,100.5,46.5145609,6.3302084
Sauge,816,13.5,60.7,47.1880517,7.2926007
Saulcy,255,7.9,32.4,47.3016132,7.1540249
Saules(BE),156,4.3,36.4,47.2449404,7.218926
Savièse,7149,71.0,100.8,46.2535351,7.3477598
Savigny,3374,16.1,210.6,46.5384249,6.7316194
Savognin,1009,22.2,45.4,46.5969145,9.5985173
Savosa,2159,0.7,2917.6,46.0181215,8.9411402
Saxeten,98,19.2,5.1,46.6370243,7.8327586
Saxon,4993,23.2,214.9,46.1452873,7.1807405
Schänis,3692,39.9,92.4,47.1591758,9.0466793
Schaffhausen,35613,41.9,850.8,47.6960491,8.634513
Schafisheim,2868,6.4,453.1,47.3781151,8.143202
Schangnau,886,36.5,24.3,46.8277309,7.8610673
Scharans,826,14.3,57.8,46.7181233,9.4597448
Schattdorf,5005,16.3,306.9,46.8636973,8.6509309
Schattenhalb,590,31.5,18.7,46.71741,8.1921668
Schelten,40,5.5,7.2,47.331277,7.55302
Schenkon,2744,6.8,409.6,47.177492,8.134902
Scherz,649,3.3,196.7,47.446326,8.183993
Scheuren,458,2.1,218.1,47.1329616,7.3183002
Schiers,2596,61.8,42.1,46.9689315,9.6900481
Schinznach,2233,12.2,182.6,47.4473496,8.13772978604
Schinznach-Bad,1195,1.9,628.9,47.4515074,8.1676758
Schlatt(TG),1635,15.5,105.3,47.6682712,8.69962296748
Schlatt(ZH),738,9.1,82.3,47.47126045,8.81973564912
Schlatt-Haslen,1107,17.9,61.8,47.3682562,9.3675286
Schleinikon,707,5.7,124.5,47.4971908,8.3971872
Schleitheim,1721,21.5,79.7,47.7488818,8.4845902
Schlierbach,778,7.2,108.5,47.2261076,8.1159704
Schlieren,17652,6.5,2674.5,47.3965147,8.4444861
Schlossrued,800,7.3,110.8,47.290618,8.087858
Schlosswil,627,3.5,181.7,46.9082968,7.6088017
Schluein,590,4.8,123.2,46.7885941,9.2282504
Schmerikon,3471,4.0,838.4,47.2256001,8.9415774
Schmiedrued,1181,8.6,136.7,47.270044,8.103455
Schmitten(FR),4006,13.6,296.7,46.8560556,7.2474014
Schmitten(GR),252,11.3,22.2,46.70429885,9.68030565583
Schneisingen,1316,8.3,159.5,47.5196869,8.3627702
Schnottwil,1037,7.2,144.4,47.1097738,7.391221
Schöfflisdorf,1362,4.0,339.7,47.4998561,8.4162027
Schöftland,4038,6.2,643.0,47.3054517,8.0527946
Schönenberg(ZH),1885,11.0,172.0,47.19261635,8.640816191
Schönenbuch,1414,1.3,1039.7,47.537212,7.5020354
Schönengrund,509,5.2,97.7,47.3277476,9.2268899
Schönenwerd,4859,3.7,1302.7,47.3721555,8.0054417
Schönholzerswilen,837,10.9,76.5,47.5165928,9.1392258
Schötz,3942,15.4,257.0,47.1698443,7.9884821
Schongau,977,12.5,78.5,47.2677484,8.2661717
Schübelbach,8761,29.0,302.0,47.1726731,8.9287461
Schüpfen,3670,19.8,185.1,47.0394266,7.3778982
Schüpfheim,4093,38.5,106.6,46.9517118,8.0178124
Schupfart,758,7.0,107.7,47.5144867,7.9657395
Schwaderloch,687,2.8,247.1,47.5853969,8.1435346
Schwadernau,673,4.1,162.6,47.1290187,7.3044152
SchwandenbeiBrienz,582,7.1,82.9,46.7593911,8.0558753
Schwarzenberg,1682,39.2,42.9,46.8179164,7.3411883
Schwarzenburg,6794,44.8,151.7,46.8179164,7.3411883
Schwarzhäusern,501,3.8,132.2,47.2524066,7.7669632
Schwellbrunn,1492,17.4,85.7,47.352345,9.2491335
Schwende,2171,57.5,37.7,47.3006555,9.4346103
Schwendibach,243,1.5,162.0,46.769152,7.658443
Schwerzenbach,4957,2.7,1870.6,47.380845,8.6544519
Schwyz,14785,53.2,277.7,47.0211848,8.6535598
Scuol,2350,144.1,16.3,46.7962805,10.2976297
Seeberg,1423,15.8,90.3,47.154563,7.6625354
Seedorf(BE),2968,20.9,142.1,47.0351085,7.3116588
Seedorf(UR),1834,15.5,118.6,46.8821613,8.6115834
Seegräben,1333,3.8,353.6,47.4811871,9.5668944
Seehof,69,8.4,8.2,47.3050258,7.5182356
Seelisberg,682,13.3,51.1,46.977964,8.5858121
Seengen,3714,9.6,383.3,47.3252589,8.2078787
Seewen,1003,16.4,61.5,47.4354627,7.6582649
SeewisimPrättigau,1372,49.6,27.6,46.9905027,9.6372642
Seftigen,2221,3.9,571.0,46.789816,7.539
Selma,33,2.9,11.3,46.320132,9.1208074
Seltisberg,1292,3.5,361.9,47.4598282,7.7153815
Selzach,3183,19.5,163.4,47.2055081,7.4549158
Sembrancher,954,17.7,54.1,46.0784832,7.1517153
Sementina,3075,8.4,372.7,46.1827458,8.9925576
Sempach,4149,9.0,465.7,47.1353737,8.1920262
Semsales,1347,29.4,45.9,46.5740332,6.9291121
Senarclens,433,3.9,109.1,46.6004691,6.4868169
Senèdes,153,0.5,306.0,46.7424166,7.1420677
Sennwald,5038,41.5,121.4,47.2615026,9.5037691
Sent,899,111.7,8.1,46.8172934,10.3385388
Seon,4807,9.7,499.7,47.3460005,8.1593554
Sergey,146,1.5,100.0,46.7505419,6.4995735
Serravalle,2089,96.9,21.6,46.43371525,9.03842522361
Servion,1867,6.3,294.9,46.573372,6.776623
Sessa,684,2.8,238.3,45.9999141,8.8189722
Seuzach,7201,7.6,951.3,47.534596,8.7338342
