Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81930282013174LGN00, 193, 028, 193, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130623095822_20130623103117.01,LT8BPF20130623095429_20130623103209.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/23,2013:174:10:06:13.2216740,2013:174:10:06:43.0176940,2014/12/23,9,29.09,63.0866748,140.18327578,5.132,4.703,-1,2,Y,LPGS_2.4.0,46°01'47.64"N,10°31'39.61"E,47°02'03.88"N,9°36'29.66"E,46°36'03.74"N,12°02'02.44"E,45°00'32.00"N,11°24'30.24"E,45°26'17.56"N,9°03'01.37"E,46.0299,10.52767,47.03441,9.60824,46.60104,12.03401,45.00889,11.4084,45.43821,9.05038,LC81930282013174LGN00,LC81930282013174LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930282013174LGN00
LC81930272013174LGN00, 193, 027, 193, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130623095822_20130623103117.01,LT8BPF20130623095429_20130623103209.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/23,2013:174:10:05:49.3433460,2013:174:10:06:19.1393660,2014/10/27,9,72.69,62.16486833,142.66797478,6.902,5.52,-1,2,Y,LPGS_2.4.0,47°26'56.65"N,11°03'58.54"E,48°27'21.13"N,10°07'36.77"E,48°00'52.88"N,12°37'04.91"E,46°25'31.69"N,11°57'51.30"E,46°51'42.77"N,9°32'44.88"E,47.44907,11.06626,48.45587,10.12688,48.01469,12.61803,46.42547,11.96425,46.86188,9.5458,LC81930272013174LGN00,LC81930272013174LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930272013174LGN00
LC81950262013172LGN00, 195, 026, 195, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130621101043_20130621104314.02,LT8BPF20130621100650_20130621104406.02,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/21,2013:172:10:17:46.3313600,2013:172:10:18:16.1273800,2014/12/24,9,46.66,61.2578236,145.20209261,5.506,5.01,-1,2,Y,LPGS_2.4.0,48°51'59.69"N,8°32'31.20"E,49°52'33.35"N,7°34'54.77"E,49°25'34.61"N,10°08'33.61"E,47°50'24.65"N,9°27'27.54"E,48°17'03.34"N,6°58'29.71"E,48.86658,8.542,49.87593,7.58188,49.42628,10.14267,47.84018,9.45765,48.28426,6.97492,LC81950262013172LGN00,LC81950262013172LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950262013172LGN00
LC81950282013172LGN00, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130621101043_20130621104314.02,LT8BPF20130621100650_20130621104406.02,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/21,2013:172:10:18:34.1049620,2013:172:10:19:03.9009820,2015/02/28,9,44.2,63.14895801,140.35411097,5.092,5.553,-1,2,Y,LPGS_2.4.0,46°01'46.16"N,7°26'24.40"E,47°02'02.54"N,6°31'14.02"E,46°36'02.20"N,8°56'47.69"E,45°00'30.49"N,8°19'15.38"E,45°26'16.26"N,5°57'45.68"E,46.02949,7.44011,47.03404,6.52056,46.60061,8.94658,45.00847,8.32094,45.43785,5.96269,LC81950282013172LGN00,LC81950282013172LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950282013172LGN00
LC81950272013172LGN00, 195, 027, 195, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130621101043_20130621104314.02,LT8BPF20130621100650_20130621104406.02,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/21,2013:172:10:18:10.2223970,2013:172:10:18:40.0184170,2014/12/24,9,47.53,62.22364599,142.83959007,5.461,5.521,-1,2,Y,LPGS_2.4.0,47°26'56.11"N,7°58'43.79"E,48°27'20.48"N,7°02'22.60"E,48°00'52.34"N,9°31'49.62"E,46°25'31.19"N,8°52'35.83"E,46°51'42.16"N,6°27'30.53"E,47.44892,7.97883,48.45569,7.03961,48.01454,9.53045,46.42533,8.87662,46.86171,6.45848,LC81950272013172LGN00,LC81950272013172LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950272013172LGN00
LC81970272013170LGN00, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130619102306_20130619104338.03,LT8BPF20130619101913_20130619104430.01,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/19,2013:170:10:30:33.2237190,2013:170:10:31:03.0197390,2015/07/06,9,76,62.25770556,143.03854934,5.023,6.028,120,2,Y,LPGS_2.5.1,47°26'56.51"N,4°52'55.31"E,48°27'21.10"N,3°56'32.78"E,48°00'52.56"N,6°26'02.33"E,46°25'31.58"N,5°46'48.65"E,46°51'42.95"N,3°21'40.82"E,47.44903,4.88203,48.45586,3.94244,48.0146,6.43398,46.42544,5.78018,46.86193,3.36134,LC81970272013170LGN00,LC81970272013170LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970272013170LGN00
LC81970282013170LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130619102306_20130619104338.03,LT8BPF20130619101913_20130619104430.01,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/19,2013:170:10:30:57.1020480,2013:170:10:31:26.8980680,2015/11/30,9,64.49,63.18673862,140.55659089,4.007,6.013,78,3,Y,LPGS_2.6.0,46°01'47.68"N,4°20'36.35"E,47°02'03.95"N,3°25'24.92"E,46°36'03.31"N,5°51'00.58"E,45°00'31.86"N,5°13'28.42"E,45°26'17.92"N,2°51'56.77"E,46.02991,4.34343,47.03443,3.42359,46.60092,5.85016,45.00885,5.22456,45.43831,2.86577,LC81970282013170LGN00,LC81970282013170LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282013170LGN00
LC81940272013165LGN00, 194, 027, 194, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130614100436_20130614103707.02,LT8BPF20130614100043_20130614103759.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/14,2013:165:10:12:03.7166010,2013:165:10:12:33.5126210,2014/10/27,9,92.8,62.23331274,143.65161266,5.765,6.342,-1,2,Y,LPGS_2.4.0,47°26'56.90"N,9°30'06.80"E,48°27'21.13"N,8°33'43.85"E,48°00'52.60"N,11°03'14.29"E,46°25'32.02"N,10°24'00.76"E,46°51'43.38"N,7°58'52.14"E,47.44914,9.50189,48.45587,8.56218,48.01461,11.05397,46.42556,10.40021,46.86205,7.98115,LC81940272013165LGN00,LC81940272013165LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940272013165LGN00
LC81940282013165LGN00, 194, 028, 194, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130614100436_20130614103707.02,LT8BPF20130614100043_20130614103759.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/14,2013:165:10:12:27.6034010,2013:165:10:12:57.3994210,2014/12/24,9,51.28,63.17477896,141.19031956,4.333,4.124,-1,2,Y,LPGS_2.4.0,46°01'46.31"N,8°57'47.48"E,47°02'02.51"N,8°02'35.56"E,46°36'01.94"N,10°28'11.60"E,45°00'30.78"N,9°50'39.91"E,45°26'16.73"N,7°29'07.87"E,46.02953,8.96319,47.03403,8.04321,46.60054,10.46989,45.00855,9.84442,45.43798,7.48552,LC81940282013165LGN00,LC81940282013165LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940282013165LGN00
LC81960272013163LGN00, 196, 027, 196, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130612101659_20130612103732.02,LT8BPF20130612101306_20130612103824.02,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/12,2013:163:10:24:26.3366320,2013:163:10:24:56.1326520,2015/06/23,9,59.69,62.17938543,143.93675492,6.114,5.763,113,2,Y,LPGS_2.5.1,47°26'56.90"N,6°24'26.14"E,48°27'21.31"N,5°28'02.35"E,48°00'52.52"N,7°57'33.91"E,46°25'32.05"N,7°18'20.52"E,46°51'43.67"N,4°53'10.82"E,47.44914,6.40726,48.45592,5.46732,48.01459,7.95942,46.42557,7.3057,46.86213,4.88634,LC81960272013163LGN00,LC81960272013163LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960272013163LGN00
LC81960262013163LGN00, 196, 026, 196, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130612101659_20130612103732.02,LT8BPF20130612101306_20130612103824.02,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/12,2013:163:10:24:02.4540670,2013:163:10:24:32.2500870,2015/06/23,9,84.85,61.19364291,146.25945434,6.203,5.398,51,2,Y,LPGS_2.5.1,48°51'58.50"N,6°58'12.22"E,49°52'31.94"N,6°00'33.73"E,49°25'32.59"N,8°34'16.57"E,47°50'23.46"N,7°53'10.97"E,48°17'02.76"N,5°24'09.29"E,48.86625,6.97006,49.87554,6.00937,49.42572,8.57127,47.83985,7.88638,48.2841,5.40258,LC81960262013163LGN00,LC81960262013163LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960262013163LGN00
LC81960282013163LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130612101659_20130612103732.02,LT8BPF20130612101306_20130612103824.02,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/12,2013:163:10:24:50.2234330,2013:163:10:25:20.0194530,2015/03/19,9,27.49,63.12637956,141.48939711,6.876,6.622,-1,2,Y,LPGS_2.4.0,46°01'46.63"N,5°52'06.49"E,47°02'02.80"N,4°56'53.95"E,46°36'01.84"N,7°22'31.66"E,45°00'31.07"N,6°44'59.60"E,45°26'17.41"N,4°23'25.91"E,46.02962,5.86847,47.03411,4.94832,46.60051,7.37546,45.00863,6.74989,45.43817,4.39053,LC81960282013163LGN00,LC81960282013163LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013163LGN00
LC81930282013158LGN00, 193, 028, 193, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130607095804_20130607101837.02,LT8BPF20130607095411_20130607101929.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/07,2013:158:10:06:19.7926650,2013:158:10:06:49.5886860,2014/12/23,9,21.2,62.89096835,142.33512571,4.847,4.673,-1,2,Y,LPGS_2.4.0,46°01'47.32"N,10°29'37.86"E,47°02'03.44"N,9°34'25.03"E,46°36'02.23"N,12°00'03.17"E,45°00'31.72"N,11°22'31.12"E,45°26'18.35"N,9°00'56.99"E,46.02981,10.49385,47.03429,9.57362,46.60062,12.00088,45.00881,11.37531,45.43843,9.01583,LC81930282013158LGN00,LC81930282013158LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930282013158LGN00
LC81930272013158LGN00, 193, 027, 193, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130607095804_20130607101837.02,LT8BPF20130607095411_20130607101929.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/07,2013:158:10:05:55.9058650,2013:158:10:06:25.7018850,2014/02/10,9,25.9,61.9283126,144.73424601,6.692,6.287,-1,1,Y,LPGS_2.3.0,47°26'57.44"N,11°01'57.43"E,48°27'21.78"N,10°05'32.57"E,48°00'52.42"N,12°35'06.29"E,46°25'32.56"N,11°55'52.90"E,46°51'44.75"N,9°30'41.00"E,47.44929,11.03262,48.45605,10.09238,48.01456,12.58508,46.42571,11.93136,46.86243,9.51139,LC81930272013158LGN00,LC81930272013158LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930272013158LGN00
LC81950262013156LGN00, 195, 026, 195, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130605101051_20130605104321.02,LT8BPF20130605100657_20130605104413.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/05,2013:156:10:17:54.2025830,2013:156:10:18:23.9986030,2014/12/24,9,13.06,60.77617592,147.33072921,5.228,4.704,-1,2,Y,LPGS_2.4.0,48°51'59.15"N,8°30'09.00"E,49°52'32.63"N,7°32'29.15"E,49°25'32.63"N,10°06'14.36"E,47°50'24.14"N,9°25'08.65"E,48°17'04.06"N,6°56'04.56"E,48.86643,8.5025,49.87573,7.54143,49.42573,10.10399,47.84004,9.41907,48.28446,6.9346,LC81950262013156LGN00,LC81950262013156LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950262013156LGN00
LC81950282013156LGN00, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130605101051_20130605104321.02,LT8BPF20130605100657_20130605104413.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/05,2013:156:10:18:41.9761850,2013:156:10:19:11.7722050,2014/11/13,9,24.88,62.7516648,142.70051692,5.016,5.438,-1,2,Y,LPGS_2.4.0,46°01'46.92"N,7°24'02.41"E,47°02'03.19"N,6°28'48.86"E,46°36'01.62"N,8°54'28.66"E,45°00'31.32"N,8°16'56.53"E,45°26'18.31"N,5°55'20.78"E,46.0297,7.40067,47.03422,6.48024,46.60045,8.90796,45.0087,8.28237,45.43842,5.92244,LC81950282013156LGN00,LC81950282013156LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950282013156LGN00
LC81950272013156LGN00, 195, 027, 195, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130605101051_20130605104321.02,LT8BPF20130605100657_20130605104413.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/05,2013:156:10:18:18.0936200,2013:156:10:18:47.8896400,2014/12/19,9,5.4,61.78251442,145.07538626,4.919,4.783,-1,2,Y,LPGS_2.4.0,47°26'56.11"N,7°56'21.77"E,48°27'20.52"N,6°59'57.12"E,48°00'51.16"N,9°29'30.41"E,46°25'31.19"N,8°50'17.02"E,46°51'43.38"N,6°25'05.52"E,47.44892,7.93938,48.4557,6.9992,48.01421,9.49178,46.42533,8.83806,46.86205,6.4182,LC81950272013156LGN00,LC81950272013156LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950272013156LGN00
LC81970272013154LGN00, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130603101938_20130603104345.01,LT8BPF20130603101545_20130603104437.02,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/03,2013:154:10:30:40.1458240,2013:154:10:31:09.9418430,2015/07/06,9,39.69,61.60940507,145.42742799,5.626,5.499,204,2,Y,LPGS_2.5.1,47°26'57.66"N,4°50'47.47"E,48°27'22.07"N,3°54'21.53"E,48°00'52.31"N,6°23'57.23"E,46°25'32.70"N,5°44'43.87"E,46°51'45.29"N,3°19'30.04"E,47.44935,4.84652,48.45613,3.90598,48.01453,6.39923,46.42575,5.74552,46.86258,3.32501,LC81970272013154LGN00,LC81970272013154LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970272013154LGN00
LC81970282013154LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130603101938_20130603104345.01,LT8BPF20130603101545_20130603104437.02,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/03,2013:154:10:31:04.0326240,2013:154:10:31:33.8286440,2015/03/06,9,16.36,62.58557519,143.07862097,4.879,5.273,-1,2,Y,LPGS_2.4.0,46°01'47.68"N,4°18'27.79"E,47°02'03.98"N,3°23'13.24"E,46°36'02.12"N,5°48'54.83"E,45°00'32.00"N,5°11'22.81"E,45°26'19.28"N,2°49'45.30"E,46.02991,4.30772,47.03444,3.38701,46.60059,5.81523,45.00889,5.18967,45.43869,2.82925,LC81970282013154LGN00,LC81970282013154LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282013154LGN00
LC81960272013147LGN00, 196, 027, 196, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130527100530_20130527103735.01,LT8BPF20130527095636_20130527103827.01,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/05/27,2013:147:10:24:29.6395600,2013:147:10:24:59.4355800,2015/06/23,9,21.58,60.7904307,146.70910205,5.137,5.084,228,2,Y,LPGS_2.5.1,47°26'56.22"N,6°23'09.20"E,48°27'20.45"N,5°26'42.86"E,48°00'50.62"N,7°56'19.32"E,46°25'31.37"N,7°17'06.11"E,46°51'44.03"N,4°51'51.44"E,47.44895,6.38589,48.45568,5.44524,48.01406,7.9387,46.42538,7.28503,46.86223,4.86429,LC81960272013147LGN00,LC81960272013147LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960272013147LGN00
LC81960262013147LGN00, 196, 026, 196, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130527100530_20130527103735.01,LT8BPF20130527095636_20130527103827.01,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/05/27,2013:147:10:24:05.7527590,2013:147:10:24:35.5487790,2015/06/23,9,32.2,59.75604592,148.83774054,5.508,5.014,134,2,Y,LPGS_2.5.1,48°51'57.92"N,6°56'55.90"E,49°52'31.33"N,5°59'14.75"E,49°25'31.01"N,8°33'02.56"E,47°50'22.92"N,7°51'57.06"E,48°17'03.23"N,5°22'50.38"E,48.86609,6.94886,49.87537,5.98743,49.42528,8.55071,47.8397,7.86585,48.28423,5.38066,LC81960262013147LGN00,LC81960262013147LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960262013147LGN00
LC81960282013147LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130527100530_20130527103735.01,LT8BPF20130527095636_20130527103827.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/05/27,2013:147:10:24:53.5221250,2013:147:10:25:23.3181450,2015/01/26,9,5.76,61.79119081,144.47023882,6.276,6.126,-1,2,Y,LPGS_2.4.0,46°01'47.35"N,5°50'49.99"E,47°02'03.52"N,4°55'34.82"E,46°36'01.51"N,7°21'17.50"E,45°00'31.79"N,6°43'45.73"E,45°26'19.21"N,4°22'07.03"E,46.02982,5.84722,47.03431,4.92634,46.60042,7.35486,45.00883,6.72937,45.43867,4.36862,LC81960282013147LGN00,LC81960282013147LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013147LGN00
LC81930282013142LGN01, 193, 028, 193, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130522095454_20130522102124.01,LT8BPF20130522095100_20130522102542.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/05/22,2013:142:10:06:19.9555370,2013:142:10:06:49.7515570,2014/12/24,9,77.92,61.02397906,145.48764796,4.939,4.674,-1,2,Y,LPGS_2.4.0,46°01'46.49"N,10°29'06.14"E,47°02'02.44"N,9°33'51.26"E,46°36'00.40"N,11°59'33.29"E,45°00'31.03"N,11°22'01.45"E,45°26'18.49"N,9°00'23.36"E,46.02958,10.48504,47.03401,9.56424,46.60011,11.99258,45.00862,11.36707,45.43847,9.00649,LC81930282013142LGN01,LC81930282013142LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81930282013142LGN01
LC81930272013142LGN01, 193, 027, 193, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130522095454_20130522102124.01,LT8BPF20130522095100_20130522102542.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2013/05/22,2013:142:10:05:56.0687360,2013:142:10:06:25.8647560,2014/10/27,9,78.71,60.00537778,147.63630096,0,0,-1,-1,Y,LPGS_2.4.0,47°26'56.08"N,11°01'25.64"E,48°27'20.59"N,10°04'58.84"E,48°00'50.40"N,12°34'36.41"E,46°25'31.12"N,11°55'23.12"E,46°51'44.17"N,9°30'07.31"E,47.44891,11.02379,48.45572,10.08301,48.014,12.57678,46.42531,11.92309,46.86227,9.50203,LC81930272013142LGN01,LC81930272013142LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81930272013142LGN01
LC81950282013140LGN01, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130520100714_20130520104321.01,LT8BPF20130520100321_20130520104413.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/05/20,2013:140:10:18:40.7789440,2013:140:10:19:10.5749640,2015/02/28,9,61.52,60.67391108,145.88738343,6.066,6.431,-1,2,Y,LPGS_2.4.0,46°01'46.06"N,7°23'48.95"E,47°02'02.18"N,6°28'33.53"E,46°35'59.96"N,8°54'16.67"E,45°00'30.49"N,8°16'44.90"E,45°26'18.13"N,5°55'05.74"E,46.02946,7.39693,47.03394,6.47598,46.59999,8.90463,45.00847,8.27914,45.43837,5.91826,LC81950282013140LGN01,LC81950282013140LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81950282013140LGN01
LC81970272013138LGN01, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130518101911_20130518104426.02,LT8BPF20130518101518_20130518110233.01,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/05/18,2013:138:10:30:37.4952710,2013:138:10:31:07.2912920,2015/07/06,9,89.86,59.26606075,148.35523388,5.449,6.328,65,2,Y,LPGS_2.5.1,47°26'57.34"N,4°50'54.49"E,48°27'21.74"N,3°54'27.22"E,48°00'51.52"N,6°24'05.76"E,46°25'32.38"N,5°44'52.51"E,46°51'45.50"N,3°19'35.69"E,47.44926,4.84847,48.45604,3.90756,48.01431,6.4016,46.42566,5.74792,46.86264,3.32658,LC81970272013138LGN01,LC81970272013138LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970272013138LGN01
